Lexeme	WC	Flexion
aqqut	N	–ip, –it
aqqutaasut	N, pl.	-
aqqu¦taasut	N, pl.	{–taasut, –ssaasut}
aqqutaat	N	–ip, –it
aqqu¦taat	N	{–taatip, –ssaatip}, {–taatit, –ssaatit}
aqquteqanngits¦oq	N	–up, –ut
aqqutig¦aa	V	–inngilaa
aqqutiger¦eerpaa	V	–iinngilaa
aqqutigineqarsinnaas¦oq	N	–up, –ut
aqqutigi¦ppoq	V	–nngilaq
aqqutigiuminaats¦oq	N	–up, –ut
aqqutigiuminart¦oq	N	–up, –ut
aqqutilerut	N	–ip, –it
aqqutissa¦q	N	–p, –t
aqqutissarsi¦orpoq	V	–unngilaq
aqqutissia¦q	N	–p, –t
aqqutissi¦orpaa	V	–unngilaa
aqqutissiuis¦oq	N	–up, –ut
aqqutiss¦iuuppaa	V	{–aliuutinngilaa, –iuutinngilaa}
aqqutiss¦iuussineq	N	{–aliuussinerup, –iuussinerup}, {–aliuussinerit, –iuussinerit}
aqqutiss¦iuussisoq	N	{–aliuussisup, –iuussisup}, {–aliuussisut, –iuussisut}
aqqutiti¦ppaa	V	–nngilaa
aqqut¦itippaa	V	{–itinngilaa, –sinngilaa}
aqu	N	–p, –t
aquanii¦ppoq	V	–nngilaq
aquiffi¦k	N	–up, –it
aquiimi¦voq	V	–nngilaq
aquikkiart¦orpoq	V	–unngilaq
aquimisaarfig¦aa	V	–inngilaa
aquimi¦saarfigaa	V	{–saarfiginngilaa, –taarfiginngilaa}
aquimisaa¦rpoq	V	–nngilaq
aquimi¦voq	V	–nngilaq
aqui¦ppoq	V	–nngilaq
aquiti¦ppaa	V	–nngilaa
aqui¦tippaa	V	{–sinngilaa, –tinngilaa, –tsinngilaa}
aquittarfi¦k	N	–up, –it
aqullaaginna¦rpoq	V	–nngilaq
aqullaa¦rpoq	V	–nngilaq
aqullaarti¦ppaa	V	–nngilaa
aqullaqqi¦ppoq	V	–nngilaq
aqullua¦rpaa	V	–nngilaa
aqumiu	N	–p, –t
aqumiut	N, pl.	-
aqunngaj¦oorpoq	V	–uunngilaq
aqunnga¦voq	V	–nngilaq
aqupeqqas¦oq	N	–up, –ut
aqupisi¦ppaa	V	–nngilaa
aqupi¦voq	V	–nngilaq
aqu¦ppaa	V	–nngilaa
aqu¦ppoq	V	–tinngilaq
aqussinnaa¦voq	V	–nngilaq
aqussi¦ppoq	V	–nngilaq
aqutassaanngits¦oq	N	–up, –ut
aqut¦seriaaseq	N	{–eriaatsip, –iperiaatsip, –seriaatsip, –siperiaatsip}, {–eriaatsit, –iperiaatsit, –seriaatsit, –siperiaatsit}
aqutserpoq	V	(no generation)
aqutsine¦q	N	–rup, –rit
aqutsiniart¦oq	N	–up, –ut
aqutsisooqatigiit	N, pl.	-
aqutsis¦oq	N	–up, –ut
aqutsisoqarne¦q	N	–rup, –rit
aqutsisut	N, pl.	-
aqutsisuuffig¦aa	V	–inngilaa
aqutsisuu¦voq	V	–nngilaq
aqutsi¦veqarfik	N	{–ffeqarfiup, –veqarfiup}, {–ffeqarfiit, –veqarfiit}
aqutsi¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
aqutsi¦voq	V	–nngilaq
aqutt¦oq	N	–up, –ut
aquttoru¦seq	N	–tsip, –tsit
aquttunngorniarne¦q	N	–rup, –rit
aquttuune¦q	N	–rup, –rit
aquttuusinnaa¦voq	V	–nngilaq
aquu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
aquut	N	–ip, –it
aquutaajarpoq	V	(no generation)
aquutaars¦erpoq	V	–inngilaq
aquuterala¦k	N	–ap, –at
aquutermi¦ppaa	V	–nngilaa
aquuters¦orpaa	V	–unngilaa
aquuters¦orpoq	V	–unngilaq
araa	Interj	(no generation)
arabereq	N	(no generation)
Arabiam¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup, –inngaanninngaanneersup, –inngaanninngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut, –inngaanninngaanneersut, –inngaanninngaanneertut}
Arabiam¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Arabiamioq	N	(no generation)
Arabiamiu	N	–p, –t
Arabia¦miu	N	{–miup, –rmiup}, {–miut, –rmiut}
arajoqqavoq	V	(no generation)
arajunna¦rpoq	V	–nngilaq
araju¦ppaa	V	–nngilaa
araju¦ppoq	V	–nngilaq
arajussaa¦voq	V	–nngilaq
araju¦ssivoq	V	{–ssinngilaq, –tsinngilaq}
arajutsinngilaa	V	(no generation)
arajutsisaa¦rpaa	V	–nngilaa
araju¦tsisaarpaa	V	{–tsisaanngilaa, –ssisaanngilaa}
arajutsisa¦q	N	–p, –t
arajutsisimanngisa¦q	N	–p, –t
arajutsisimanngits¦oq	N	–up, –ut
araju¦tsisimanngitsoq	N	{–tsisimanngitsup, –ssisimanngitsup}, {–tsisimanngitsut, –ssisimanngitsut}
arajutsi¦sippaa	V	{–sinngilaa, –tinngilaa}
arajutsi¦sitsivoq	V	{–sitsinngilaq, –titsinngilaq}
arajutsiumanngissu¦seq	N	–tsip, –tsit
araju¦tsiumanngissuseq	N	{–ssiumanngissutsip, –tsiumanngissutsip}, {–ssiumanngissutsit, –tsiumanngissutsit}
arajutsi¦vaa	V	–nngilaa
arajutsiveqanngilaq	V	(no generation)
arajutsi¦voq	V	–nngilaq
araju¦tsivoq	V	{–ssinngilaq, –tsinngilaq}
aramanart¦oq	N	–up, –ut
arama¦voq	V	–nngilaq
aramma¦ppoq	V	–nngilaq
arammassimaarpoq	V	(no generation)
Arctic Umiaq Line	Prop	–p
ar¦eerpaa	V	–iinngilaa
arfaami¦ppaa	V	–nngilaa
arfa¦k	N	–ap, –at
arfammi¦ppaa	V	–nngilaa
arfane¦q	N	–rup, –rit
arfannia¦q	N	–p, –t
arfanniaqataa¦voq	V	–nngilaq
arfanniarne¦q	N	–rup, –rit
arfannia¦rpoq	V	–nngilaq
arfanniartarne¦q	N	–rup, –rit
arfanniu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
arfanniut	N	–ip, –it
arfanniutaa¦voq	V	–nngilaq
arfa¦ppoq	V	–nngilaq
arfarmi¦ppaa	V	–nngilaa
arfassima¦voq	V	–nngilaq
arfattassat	N, pl.	-
arfattassiine¦q	N	–rup, –rit
arfe¦q	N	–rup, –rit
arferit	N, pl.	-
arfersa¦neq	Num	{–rngup, –rnup}, {–rngit, –rnit}
arfersaneq marluk	Num, pl.	-
arfersaneq-marluk	Num, pl.	-
arfersaneq-pingasut	Num, pl.	-
arfersaneq-sisamat	Num, pl.	-
arfersanillit	Num, pl.	-
Arfert¦ooq	N	–uup, –uut
Arfert¦ooq	Prop	–uup
arfiataa¦rpaa	V	–nngilaa
Arfilissu¦aq	N	–up, –it
arf¦ineq	Num	{–erngup, –ernup}, {–erngit, –ernit}
arfineq-marluk	Num, pl.	-
arfineq-pingasut	Num, pl.	-
arfineq-pingatsiu¦ppaa	V	–tinngilaa
arfineq-sisamaat	N	–ip, –it
arfineq-sisamat	Num, pl.	-
arfinileraa¦rpoq	V	–nngilaq
arfinilerarterut	N	–ip, –it
arfinileria¦rpoq	V	–nngilaq
arfinilissa¦q	N	–p, –t
arfinillit	Num, pl.	-
arfininngorne¦q	N	–rup, –rit
arfininngorneru¦voq	V	–nngilaq
arfininngornikkut	N, pl.	-
arfininng¦orpoq	V	–unngilaq
arfinnii¦voq	V	–nngilaq
arfinniu¦ppaa	V	–tinngilaa
arfiorfi¦k	N	–up, –it
arfi¦orpoq	V	–unngilaq
arfiu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
arfiut	N	–ip, –it
arfiutaars¦erpoq	V	–inngilaq
arfivi¦k	N	–up, –it
arfivissu¦aq	N	–up, –it
Argentinam¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup, –inngaanninngaanneersup, –inngaanninngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut, –inngaanninngaanneersut, –inngaanninngaanneertut}
Argentinamioq	N	(no generation)
Argentina¦miu	N	{–miup, –rmiup}, {–miut, –rmiut}
ariinnagar¦aa	V	–inngilaa
ariinna¦rpaa	V	–nngilaa
aritmetikki	N	(no generation)
arlaa¦q	N	–p, –t
arlaarsa¦rpaa	V	–nngilaa
arlaarsa¦rpoq	V	–nngilaq
arlaat	N, pl.	-
arlaataaru¦ppoq	V	–tinngilaq
arlaat¦aq	N	{–ap, –tap}, {–at, –tat}
arlaat¦at	N, pl.	{–at, –tat}
arlaatsisa¦rpoq	V	–nngilaq
arlaleria¦rpoq	V	–nngilaq
arlallit	N, pl.	-
arlaqanngitsut	N, pl.	-
arlaqartut	N, pl.	-
arlariit	N, pl.	-
arlerarpoq	V	(no generation)
arl¦erpaa	V	–inngilaa
arliaqaaq	V	(no generation)
arliar¦aa	V	–inngilaa
arlia¦rpoq	V	–nngilaq
arliisaanna¦rpoq	V	–nngilaq
arlii¦voq	V	–nngilaq
arli¦ppaa	V	–nngilaa
arli¦ppoq	V	–nngilaq
a¦rlit	N, pl.	{–lit, –rlit}
arliu¦ppaa	V	–tinngilaa
arli¦voq	V	–nngilaq
Armeniam¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
Armeniamioq	N	(no generation)
Armeniamiu	N	–p, –t
arnaaluit	N, pl.	-
arnaalu¦k	N	–up, –it
arnaane¦q	N	–rup, –rit
arnaaneqa¦rpoq	V	–nngilaq
arnaasa¦q	N	–p, –t
arnaassut	N	–ip, –it
arnaat	N	–ip, –it
arnaateqarne¦q	N	–rup, –rit
arnaatikkumina¦rpoq	V	–nngilaq
arnaatsiaat	N	–ip, –it
arnaa¦voq	V	–nngilaq
arnaffig¦aa	V	–inngilaa
arnalu¦gaq	N	–kkap, –kkat
arnanga¦voq	V	–nngilaq
arnanng¦erpoq	V	–inngilaq
arnanngers¦oq	N	–up, –ut
arnannger¦soq	N	{–sup, –tup}, {–sut, –tut}
arnanng¦orpoq	V	–unngilaq
arnanngu¦aq	N	–up, –it
Arnanut	Prop	–ip
arnapalaa¦q	N	–p, –t
arna¦ppoq	V	–nngilaq
arna¦q	N	–p, –t
arnaqatigii¦ttarneq	N	{–ssarnerup, –ttarnerup}, {–ssarnerit, –ttarnerit}
arnaqa¦timinoortartoq	N	{–timinoortartup, –mminoortartup}, {–timinoortartut, –mminoortartut}
arnaqa¦timinoortartut	N, pl.	{–timinoortartut, –mminoortartut}
arnaqa¦timinoortoq	N	{–timinoortup, –mminoortup}, {–timinoortut, –mminoortut}
arnaqatinoort¦oq	N	–up, –ut
arnaqq¦ooq	N	–uup, –uut
arnaqquassaakasi¦k	N	–up, –it
arnaqquassaanngu¦aq	N	–up, –it
Arnaqquassaa¦q	N	–p, –t
arnaqquassaa¦q	N	–p, –t
arnar¦erpoq	V	–inngilaq
arnari¦ppoq	V	–nngilaq
arnarlu¦k	N	–up, –it
arnarpalaa¦rpoq	V	–nngilaq
arnarpalu¦ppoq	V	–nngilaq
arnarpalussu¦seq	N	–tsip, –tsit
arnarpalutt¦oq	N	–up, –ut
arnarsia¦q	N	–p, –t
arnartaa¦voq	V	–nngilaq
arnarta¦q	N	–p, –t
arnartatua¦q	N	–p, –t
arnassa¦q	N	–p, –t
arnatsiala¦k	N	–ap, –at
arnavi¦aq	N	–ssap, –ssat
arnavissu¦aq	N	–up, –it
arneriffig¦aa	V	–inngilaa
arnerine¦q	N	–rup, –rit
arnerinia¦rpoq	V	–nngilaq
arnerisitsine¦q	N	–rup, –rit
arnerit¦ooq	N	–uup, –uut
arneri¦voq	V	–nngilaq
arngaju¦erpoq	V	–inngilaq
arngajuers¦erpoq	V	–inngilaq
arngaju¦ppoq	V	–nngilaq
arngaline¦q	N	–rup, –rit
arngali¦voq	V	–nngilaq
arngili¦voq	V	–nngilaq
arningia¦ppoq	V	–nngilaq
arningiatt¦oq	N	–up, –ut
arnisaat	N	–ip, –it
arnisa¦rpoq	V	–nngilaq
arpaanna¦q	N	–ap, –at
arpaannarallarpoq	V	(no generation)
arpaannarallassaaq	V	(no generation)
arpaannaraluarpoq	V	(no generation)
arpaannartariaqa¦rpoq	V	–nngilaq
arpaa¦rpaa	V	–nngilaa
arpaa¦rpoq	V	–nngilaq
arpaarti¦ppaa	V	–nngilaa
arpaartitsi¦vigaa	V	{–ffiginngilaa, –viginngilaa}
arpaartitsi¦voq	V	–nngilaq
arpaart¦oq	N	–up, –ut
arpaffi¦k	N	–up, –it
arpakkiartoraluarpoq	V	(no generation)
arpakkiartorniarpoq	V	(no generation)
arpakkiartortuarpoq	V	(no generation)
arpakkiartorumavoq	V	(no generation)
arpakkumaarpoq	V	(no generation)
arpakkumajunnaareerpoq	V	(no generation)
arpakkumajunnaarniarpoq	V	(no generation)
arpakkumalerpoq	V	(no generation)
arpakkumanerpoq	V	(no generation)
arpakkumanngikkaluarpoq	V	(no generation)
arpakkumanngilaq	V	(no generation)
arpakkumannginnguatsiaraluarpoq	V	(no generation)
arpakkumanngivippoq	V	(no generation)
arpakkumareerpoq	V	(no generation)
arpakkumassa¦aq	V	–nngilaq
arpakkumassanngilaq	V	(no generation)
arpakkuminarsinnaa¦voq	V	–nngilaq
arpakkunanngilaq	V	(no generation)
arpakkunnaaginnarsimavoq	V	(no generation)
arpakkunnaalerpoq	V	(no generation)
arpakkunnaarallarpoq	V	(no generation)
arpakkunnaareerpoq	V	(no generation)
arpakkunnaariartorpoq	V	(no generation)
arpakkunnaa¦rpoq	V	–nngilaq
arpakkunnaarsinnaanngilaq	V	(no generation)
arpakkunnaarsinnaa¦voq	V	–nngilaq
arpakkunnaassa¦aq	V	–nngilaq
arpakkunnaassanngilaq	V	(no generation)
arpakkunnaavippoq	V	(no generation)
arpakkusukkaluaqaaq	V	(no generation)
arpakkusukkaluarpoq	V	(no generation)
arpakkusukkunnaarpoq	V	(no generation)
arpakkusuleraluarpoq	V	(no generation)
arpakkusulernikuunngikkaluarpoq	V	(no generation)
arpakkusulernikuunngilaq	V	(no generation)
arpakkusulernikuu¦voq	V	–nngilaq
arpakkusulerpoq	V	(no generation)
arpakkusulluinnalerpoq	V	(no generation)
arpakkusulluinnarpoq	V	(no generation)
arpakkusunnaqaaq	V	(no generation)
arpakkusunnarta¦rpoq	V	–nngilaq
arpakkusunnavianngilaq	V	(no generation)
arpakkusunnerugalua¦rpoq	V	–nngilaq
arpakkusunneruguna¦rpoq	V	–nngilaq
arpakkusunneru¦voq	V	–nngilaq
arpakkusunngikkaluarpoq	V	(no generation)
arpakkusunngilaq	V	(no generation)
arpakkusuppallaarpoq	V	(no generation)
arpakkusuttuarpoq	V	(no generation)
arpakus¦oorpoq	V	–uunngilaq
arpalaaraluarpoq	V	(no generation)
arpaleraa¦rpoq	V	–nngilaq
arpaleraarusil¦ik	N	{–iup, –lip, –lup}, –lit
arpalera¦rpoq	V	–nngilaq
arpalerasuarpoq	V	(no generation)
arpalers¦orpoq	V	–unngilaq
arpalert¦orpoq	V	–unngilaq
arpalerunarpoq	V	(no generation)
arpaliu¦ppaa	V	–tinngilaa
arpalluaraluarpoq	V	(no generation)
arpalluarumaarpoq	V	(no generation)
arpaloruj¦oorpoq	V	–uunngilaq
arpalukus¦oorpoq	V	–uunngilaq
arpammersorpoq	V	(no generation)
arpammersulerpoq	V	(no generation)
arpanne¦q	N	–rup, –rit
arpanngisaannangajappoq	V	(no generation)
arpanniinna¦rpoq	V	–nngilaq
arpannissa¦q	N	–p, –t
arpapalaarpoq	V	(no generation)
arpa¦ppaa	V	–nngilaa
arpappallaaginna¦rpoq	V	–nngilaq
arpappallaaleqaaq	V	(no generation)
arpappallaarujussua¦rpoq	V	–nngilaq
arpa¦ppoq	V	–nngilaq
arpassuarpoq	V	(no generation)
arpatsialaarpoq	V	(no generation)
arpatsigiinnaraluarpoq	V	(no generation)
arpatsigiinna¦rpoq	V	–nngilaq
arpatsivi¦k	N	–up, –it
arpatsi¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
arpattagi¦aq	N	–ssap, –ssat
arpattagia¦rpoq	V	–nngilaq
arpattaraluarpoq	V	(no generation)
arpattarfi¦k	N	–up, –it
arpattariaqal¦erpoq	V	–inngilaq
arpattariaqalersima¦voq	V	–nngilaq
arpattariaqalersinnaa¦voq	V	–nngilaq
arpattariaqanngilaq	V	(no generation)
arpattariaqaralua¦rpoq	V	–nngilaq
arpattariaqarsima¦voq	V	–nngilaq
arpattariaqassa¦aq	V	–nngilaq
arpattariaqassagaluarpoq	V	(no generation)
arpattart¦oq	N	–up, –ut
arpatt¦oq	N	–up, –ut
arpi¦k	N	–up, –it
arpingiag¦aa	V	–inngilaa
arpingianna¦rpoq	V	–nngilaq
arpingia¦ppoq	V	–nngilaq
arpiss¦orpoq	V	–unngilaq
arpissort¦oq	N	–up, –ut
arraa	Interj	(no generation)
arraa¦ppaa	V	–tinngilaa
arrajassu¦seq	N	–tsip, –tsit
arraja¦voq	V	–nngilaq
arranna¦rpoq	V	–nngilaq
arra¦ppoq	V	–nngilaq
arriilli¦orpoq	V	–unngilaq
arriilli¦voq	V	–nngilaq
arrii¦ppoq	V	–nngilaq
arriisaa¦rpoq	V	–nngilaq
arriissu¦seq	N	–tsip, –tsit
arriits¦oq	N	–up, –ut
arrisig¦aa	V	–inngilaa
arri¦sigaa	V	–tiginngilaa
arrissutig¦aa	V	–inngilaa
arritsa¦ppoq	V	–nngilaq
arri¦voq	V	–nngilaq
arr¦orpoq	V	–unngilaq
arrorsa¦rpaa	V	–nngilaa
arrortita¦q	N	–p, –t
arrortitat	N, pl.	-
arrortitsine¦q	N	–rup, –rit
arrujaats¦oq	N	–up, –ut
arrujas¦oq	N	–up, –ut
arruu¦ppoq	V	–tinngilaq
arsaajaa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
arsaane¦q	N	–rup, –rit
arsaanga¦voq	V	–nngilaq
arsaanne¦q	N	–rup, –rit
arsaapiloorpaa	V	(no generation)
arsaappoq	V	(no generation)
arsaaqqat	N, pl.	-
arsaa¦raq	N	–qqap, –qqat
arsaari¦nnikkallarneq	N	{–gallarnerup, –nnikkallarnerup}, {–gallarnerit, –nnikkallarnerit}
arsaarin¦ninneq	N	{–erup, –ninnerup}, {–erit, –ninnerit}
arsaarinn¦ippoq	V	{–gilaq, –inngilaq}
arsaarinnissut	N	–ip, –it
arsaari¦nnissut	N, pl.	{–nnissut, –nnittut, –sut}
arsaarneqarne¦q	N	–rup, –rit
arsaa¦rpaa	V	–nngilaa
arsaartarne¦q	N	–rup, –rit
arsaasa¦q	N	–p, –t
arsaassutit	N, pl.	-
arsaattarfi¦k	N	–up, –it
arsaattart¦oq	N	–up, –ut
arsaattartut	N, pl.	-
arsaattut	N, pl.	-
arsakatalillarpoq	V	(no generation)
arsakatalluinnalerpoq	V	(no generation)
arsakatavippoq	V	(no generation)
arsakoorfi¦k	N	–up, –it
arsakut	N, pl.	-
arsangusa¦q	N	–p, –t
arsa¦q	N	–p, –t
arsaqat	N	–ip, –it
arsar¦aa	V	–inngilaa
arsariaa¦seq	N	–tsip, –tsit
arsarne¦q	N	–rup, –rit
arsarneqa¦rpoq	V	–nngilaq
arsarnerit	N, pl.	-
arsarnerpoq	V	(no generation)
arsa¦rpoq	V	–nngilaq
arsarsu¦aq	N	–up, –it
arsartart¦oq	N	–up, –ut
arsart¦oq	N	–up, –ut
arsat	N, pl.	-
arsavissu¦aq	N	–up, –it
arsenikki	N	(no generation)
arsisorsu¦aq	N	–up, –it
arsissaa¦rpoq	V	–nngilaq
arsitsa¦ppoq	V	–nngilaq
arsiunnaa¦rpoq	V	–nngilaq
arsi¦voq	V	–nngilaq
arsugaa¦voq	V	–nngilaq
arsu¦gaq	N	–kkap, –kkat
Arsuk	Prop	–ip
Arsu¦k	N	–up, –it
arsu¦ppaa	V	–nngilaa
artornanngits¦oq	N	–up, –ut
artorna¦rpoq	V	–nngilaq
artornart¦oq	N	–up, –ut
artornartorsi¦orpoq	V	–unngilaq
artornartorsiut	N	–ip, –it
art¦orpaa	V	–unngilaa
art¦orpoq	V	–unngilaq
artorsaat	N	–ip, –it
artorsaateqa¦rpoq	V	–nngilaq
artorsaatig¦aa	V	–inngilaa
artorsajui¦ppoq	V	–nngilaq
artorsarfeqanngilaq	V	(no generation)
artorsarne¦q	N	–rup, –rit
artorsa¦rpoq	V	–nngilaq
artorsarti¦ppaa	V	–nngilaa
artorsartitsi¦voq	V	–nngilaq
artorsi¦ppaa	V	–nngilaa
artorsitsaa¦rpaa	V	–nngilaa
artorunnaa¦rpaa	V	–nngilaa
artugaa¦voq	V	–nngilaq
artu¦gaq	N	–kkap, –kkat
artukk¦erpaa	V	–inngilaa
artukkiine¦q	N	–rup, –rit
artul¦erpaa	V	–inngilaa
artul¦erpoq	V	–inngilaq
artunngilaa	V	(no generation)
aruma¦voq	V	–nngilaq
as'mania¦rpoq	V	–nngilaq
asaa	Interj	(no generation)
asaagajuppoq	V	(no generation)
asaajartorumavoq	V	(no generation)
asaakatattaraluarpoq	V	(no generation)
asaar¦aa	V	–inngilaa
asaarisa¦q	N	–p, –t
asaa¦rpoq	V	–nngilaq
asaasaanna¦rpoq	V	–nngilaq
asaasakkaak	Interj	(no generation)
asaasa¦rpoq	V	–nngilaq
asaasart¦oq	N	–up, –ut
asaas¦oq	N	–up, –ut
asaat	N	–ip, –it
asaa¦voq	V	–nngilaq
asaffi¦k	N	–up, –it
asa¦gaq	N	–kkap, –kkat
asakkiartoqqu¦aa	V	–nngilaa
asakkuminarsinnaa¦voq	V	–nngilaq
asalerfi¦k	N	–up, –it
asalersinnaanngilaa	V	(no generation)
asallerfi¦k	N	–up, –it
asallua¦rpaa	V	–nngilaa
asal¦oq	N	–up, –ut
asalormi¦oq	N	–up, –ut
asalut	N, pl.	-
asaluusa¦q	N	–p, –t
Asaluusat	N, pl.	-
asaluusat	N, pl.	-
asanaat	N	–ip, –it
asanangaart¦oq	N	–up, –ut
asana¦rpoq	V	–nngilaq
asane¦q	N	–rup, –rit
asanerpaa¦vaa	V	–nngilaa
asanneqa¦rpoq	V	–nngilaq
asanneqarti¦ppaa	V	–nngilaa
asanniffig¦aa	V	–inngilaa
asannikkajuppoq	V	(no generation)
asannikkaluarnera¦rpaa	V	–nngilaa
asannilerfig¦aa	V	–inngilaa
asannilerne¦q	N	–rup, –rit
asannil¦erpoq	V	–inngilaq
asannilersi¦ppaa	V	–nngilaa
asanniler¦sippaa	V	{–sinngilaa, –tinngilaa}
asannilluarne¦q	N	–rup, –rit
asanningaart¦oq	N	–up, –ut
asanninne¦q	N	–rup, –rit
asanninnerulinngilaq	V	(no generation)
asanninnilersaarut	N	–ip, –it
asanni¦ppoq	V	–nngilaq
asannissu¦seq	N	–tsip, –tsit
asannittuusaa¦rpoq	V	–nngilaq
asa¦ppaa	V	–nngilaa
asa¦ppoq	V	–nngilaq
asaqatigiilluarne¦q	N	–rup, –rit
asaqatigiinne¦q	N	–rup, –rit
asaqqut¦ooq	N	–uup, –uut
asaqqutoorsu¦aq	N	–up, –it
asaqqutuu¦voq	V	–nngilaq
asasaa¦voq	V	–nngilaq
asasamaa¦rpaa	V	–nngilaa
asasa¦q	N	–p, –t
asasaqalersimagaluarnerpoq	V	(no generation)
asasar¦aa	V	–inngilaa
asasi	N	–p, –t
asasig¦aa	V	–inngilaa
asasit	N, pl.	-
asasorujussuu¦aa	V	–nngilaa
asassut	N	–ip, –it
asasuusaa¦rpaa	V	–nngilaa
asattaa¦ppoq	V	{–nngilaq, –tinngilaq}
asattaarpoq	V	(no generation)
asattorne¦q	N	–rup, –rit
asattua¦rpoq	V	–nngilaq
asat¦tuartoq	N	{–tuartup, –uartup}, {–tuartut, –uartut}
asattuu¦ppaa	V	–tinngilaa
asattuussaa¦voq	V	–nngilaq
asattuussi¦voq	V	–nngilaq
asa¦vaa	V	–nngilaa
asavallaarnerpaa	V	(no generation)
asavi¦ppaa	V	–nngilaa
asavoq	V	(no generation)
as¦eerpaa	V	–iinngilaa
aseqq¦oq	N	–up, –ut
aseqqoqa¦rpoq	V	–nngilaq
aseqqoqart¦oq	N	–up, –ut
aseqqoripajaart¦oq	N	–up, –ut
aseqqori¦ppoq	V	–nngilaq
aseqqori¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
aseqqori¦ssut	N, pl.	{–ssut, –ttut}
aseqqorlu¦ppoq	V	–nngilaq
aseqqorlutt¦oq	N	–up, –ut
aseqqorluttut	N, pl.	-
aseqquku	N	–p, –t
aseqqukum¦ineq	N	–ernup, –ernit
aseqqula¦voq	V	–nngilaq
aserfala¦voq	V	–nngilaq
aserfallajaappoq	V	(no generation)
aserfallaja¦voq	V	–nngilaq
aserfallajui¦ppoq	V	–nngilaq
aserfalla¦ppoq	V	–nngilaq
aserfallassimane¦q	N	–rup, –rit
aserfallassimas¦oq	N	–up, –ut
aserfallatsaaliorpaa	V	(no generation)
aserfallatsaaliuine¦q	N	–rup, –rit
aserli¦orpoq	V	–unngilaq
aserli¦voq	V	–nngilaq
aserniki¦ppoq	V	–nngilaq
aseroraluttuinnarpaa	V	(no generation)
aseroriartorne¦q	N	–rup, –rit
aseroriartort¦oq	N	–up, –ut
aserorna¦rpoq	V	–nngilaq
aserorne¦q	N	–rup, –rit
aserornik¦oq	N	–up, –ut
aser¦orpaa	V	–unngilaa
aser¦orpoq	V	–unngilaq
aserorsaane¦q	N	–rup, –rit
aserorsaari¦voq	V	–nngilaq
aserorsaa¦rpaa	V	–nngilaa
aserorsaas¦oq	N	–up, –ut
aserorsaat	N	–ip, –it
aserorsaa¦voq	V	–nngilaq
aserorsarneqarne¦q	N	–rup, –rit
aserorsa¦rpaa	V	–nngilaa
aserorsimane¦q	N	–rup, –rit
aserorsimanngits¦oq	N	–up, –ut
aserorsimas¦oq	N	–up, –ut
aserorsimassu¦seq	N	–tsip, –tsit
aserorsinnaanngits¦oq	N	–up, –ut
aserorteriffig¦aa	V	–inngilaa
aserorterine¦q	N	–rup, –rit
aserorteris¦oq	N	–up, –ut
aserorterivi¦k	N	–up, –it
aserorteri¦voq	V	–nngilaq
aserorterpaa	V	(no generation)
aserorterut	N	–ip, –it
aserorterutit	N, pl.	-
aserorti¦gaq	N	–kkap, –kkat
aserpasi¦ppoq	V	–nngilaq
aseruatiter¦toq	N	{–sup, –tup}, {–sut, –tut}
aseruatit¦ertoq	N	{–ertup, –sertup, –ersup}, {–ertut, –sertut, –ersut}
aseruis¦oq	N	–up, –ut
aserui¦voq	V	–nngilaq
aserujaappoq	V	(no generation)
aserujaatsuu¦voq	V	–nngilaq
aserujas¦oq	N	–up, –ut
aseruja¦voq	V	–nngilaq
aserujui¦ppoq	V	–nngilaq
aserutsaaliuine¦q	N	–rup, –rit
aserutsaaliuisart¦oq	N	–up, –ut
aseruunnanngits¦oq	N	–up, –ut
aseruunnaveer¦saat	N	{–saatip, –taatip}, {–saatit, –taatit}
aseruunne¦q	N	–rup, –rit
aseruunneqa¦rpoq	V	–nngilaq
aseruu¦ppoq	V	–tinngilaq
aseruussimas¦oq	N	–up, –ut
aseruut	N	–ip, –it
aseruutaas¦oq	N	–up, –ut
aseruutaa¦voq	V	–nngilaq
aseruutig¦aa	V	–inngilaa
aseruut¦ilerneq	N	{–ilernerup, –silernerup}, {–ilernerit, –silernerit}
aseruu¦tilerneq	N	{–sernerup, –tilernerup}, {–sernerit, –tilernerit}
aseruutil¦erpoq	V	–inngilaq
aseruu¦tilerpoq	V	{–sinngilaq, –tilinngilaq}
aseruutiss¦iorpoq	V	{–aliunngilaq, –iunngilaq}
