Lexeme	WC	Flexion
misiginneqatigigaluaqaa	V	(no generation)
misiginneqatiginninne¦q	N	–rup, –rit
misiginneqatiginnitt¦oq	N	–up, –ut
misiginngitsoorne¦q	N	–rup, –rit
misiginngitsoorpoq	V	(no generation)
misiginngitsoortippaa	V	(no generation)
misiginninne¦q	N	–rup, –rit
misiginnippoq	V	(no generation)
misigisaarutt¦oq	N	–up, –ut
misigisaas¦oq	N	–up, –ut
misigisalersaarpoq	V	(no generation)
misigisa¦q	N	–p, –t
misigisaqarne¦q	N	–rup, –rit
misigisaraa	V	(no generation)
misigisart¦ooq	N	–uup, –uut
misigisartussu¦seq	N	–tsip, –tsit
misigisar¦tussuseq	N	{–tussutsip, –sussutsip}, {–tussutsit, –sussutsit}
misigisartuuvoq	V	(no generation)
misigisassarsiorpoq	V	(no generation)
misigisat	N	–ip, –it
misigisat	N, pl.	-
misigisimane¦q	N	–rup, –rit
misigissu¦seq	N	–tsip, –tsit
misigissuseqanngits¦oq	N	–up, –ut
misigissuseqarluarne¦q	N	–rup, –rit
misigissuseqarne¦q	N	–rup, –rit
misigissuseqarpalutt¦oq	N	–up, –ut
misigissuseqarsinnaane¦q	N	–rup, –rit
misigissusil¦ik	N	{–iup, –lip, –lup}, –lit
misigissut	N	–ip, –it
misigittaanne¦q	N	–rup, –rit
misigittaappoq	V	(no generation)
misigittaassu¦seq	N	–tsip, –tsit
misigittaats¦oq	N	–up, –ut
misigittarne¦q	N	–rup, –rit
misigittarpoq	V	(no generation)
misigittartuuvoq	V	(no generation)
misikkareqaaq	V	(no generation)
misikkarippoq	V	(no generation)
misikkariss¦oq	N	–up, –ut
misikkari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
misikkart¦ooq	N	–uup, –uut
misikkeerne¦q	N	–rup, –rit
misikkeerpaa	V	(no generation)
misikkeerpoq	V	(no generation)
misikkeersimaannarpaa	V	(no generation)
misikkeersimas¦oq	N	–up, –ut
misikkeersippaa	V	(no generation)
misikkiivippaa	V	(no generation)
misikkiivippoq	V	(no generation)
misileeqqaarallarne¦q	N	–rup, –rit
misileeqqaarne¦q	N	–rup, –rit
misileeqqissaarne¦q	N	–rup, –rit
misileqqissaarpaa	V	(no generation)
misileraaffeqarfi¦k	N	–up, –it
misileraaffi¦k	N	–up, –it
misileraane¦q	N	–rup, –rit
misileraas¦oq	N	–up, –ut
misileraa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
misileraavoq	V	(no generation)
misilerarpaa	V	(no generation)
misiligaalluarpoq	V	(no generation)
misiligaane¦q	N	–rup, –rit
misiligaaqqissaarne¦q	N	–rup, –rit
misiligaaqqissaarpoq	V	(no generation)
misiligaas¦oq	N	–up, –ut
misiligaavoq	V	(no generation)
misili¦gaq	N	–kkap, –kkat
misiligart¦ooq	N	–uup, –uut
misiligassa¦q	N	–p, –t
misiliguserpoq	V	(no generation)
misiligut	N	–ip, –it
misiligutaas¦oq	N	–up, –ut
misiligutaavoq	V	(no generation)
misiligutigaa	V	(no generation)
misiliiartorallarpoq	V	(no generation)
misiliiartorsinnaavoq	V	(no generation)
misiliiartortariaqarpoq	V	(no generation)
misiliiartort¦oq	N	–up, –ut
misiliiartulerpoq	V	(no generation)
misiliilaaraluarpoq	V	(no generation)
misiliillattaarne¦q	N	–rup, –rit
misiliine¦q	N	–rup, –rit
misiliisaannarpoq	V	(no generation)
misiliisariaqalersimavoq	V	(no generation)
misiliisariaqassaaq	V	(no generation)
misiliisariaqassagaluarpoq	V	(no generation)
misiliisarne¦q	N	–rup, –rit
misiliisippaa	V	(no generation)
misiliis¦oq	N	–up, –ut
misiliissut	N	–ip, –it
misiliissut	N, pl.	-
misiliisuune¦q	N	–rup, –rit
misiliisuutita¦q	N	–p, –t
misiliivoq	V	(no generation)
misilikkaluallarpaa	V	(no generation)
misilikkaluarniarpaa	V	(no generation)
misilikkiartorallassavaa	V	(no generation)
misilinneqanngits¦oq	N	–up, –ut
misilinneqarne¦q	N	–rup, –rit
misilinneqarpoq	V	(no generation)
misilinniarpaa	V	(no generation)
misilippaa	V	(no generation)
misilitsinne¦q	N	–rup, –rit
misilitsippoq	V	(no generation)
misilittaane¦q	N	–rup, –rit
misilittaat	N	–ip, –it
misilittaavoq	V	(no generation)
misilittagal¦ik	N	{–iup, –lip, –lup}, –lit
misilitta¦gaq	N	–kkap, –kkat
misilittagaqarfigaa	V	(no generation)
misilittagaqarne¦q	N	–rup, –rit
misilittagaqart¦oq	N	–up, –ut
misilittariaqarnera¦rpaa	V	–nngilaa
misilittariaqarsimavaa	V	(no generation)
misilittarluarneqarnik¦oq	N	–up, –ut
misilittarpaa	V	(no generation)
misiliut	N	–ip, –it
misiliut¦aannaq	N	{–aannaap, –iinnaap}, {–aannaat, –iinnaat}
misilivikkumavaa	V	(no generation)
misilivikkusuppaa	V	(no generation)
misillerfigaa	V	(no generation)
misillernaqaaq	V	(no generation)
misillerpoq	V	(no generation)
misillersippaa	V	(no generation)
misillersitaane¦q	N	–rup, –rit
misinnaappoq	V	(no generation)
misinnaat	N	–ip, –it
misinnaataavoq	V	(no generation)
misinnaatigaa	V	(no generation)
misinnaatsoorpoq	V	(no generation)
misinnaatsoortippaa	V	(no generation)
misinnaqaaq	V	(no generation)
misinnarpoq	V	(no generation)
misinnarsivoq	V	(no generation)
misinnartuarpoq	V	(no generation)
misissariippoq	V	(no generation)
misissarippoq	V	(no generation)
misissarissuunngilaq	V	(no generation)
misissarlerpoq	V	(no generation)
misissoqqippaa	V	(no generation)
misissoqqissaa¦gaq	N	–kkap, –kkat
misissoqqissaarneqarsinnaas¦oq	N	–up, –ut
misissoqqissaarpaa	V	(no generation)
misissorne¦q	N	–rup, –rit
misissorneqanngits¦oq	N	–up, –ut
misissorneqarpoq	V	(no generation)
misissorneqarsinnaas¦oq	N	–up, –ut
misissorpaa	V	(no generation)
misissorpoq	V	(no generation)
misissortinne¦q	N	–rup, –rit
misissortippoq	V	(no generation)
misissortittarfi¦k	N	–up, –it
misissorti¦ttarfik	N	{–ttarfiup, –ssarfiup}, {–ttarfiit, –ssarfiit}
misissort¦oq	N	–up, –ut
misissortuune¦q	N	–rup, –rit
misissuaalliorne¦q	N	–rup, –rit
misissuaalliorpoq	V	(no generation)
misissuaanne¦q	N	–rup, –rit
misissuaappoq	V	(no generation)
misissuaassu¦seq	N	–tsip, –tsit
misissuaats¦oq	N	–up, –ut
misissuarpoq	V	(no generation)
misissuataarpaa	V	(no generation)
misissueqqaarne¦q	N	–rup, –rit
misissueqqinne¦q	N	–rup, –rit
misissueqqissaarne¦q	N	–rup, –rit
misissueqqissaart¦oq	N	–up, –ut
misissuerusunne¦q	N	–rup, –rit
misissugaane¦q	N	–rup, –rit
misissu¦gaq	N	–kkap, –kkat
misissugarinninne¦q	N	–rup, –rit
misissugassa¦q	N	–p, –t
misissuiartorallarpoq	V	(no generation)
misissuiffigaa	V	(no generation)
misissuiffigineqarne¦q	N	–rup, –rit
misissuiffiginninne¦q	N	–rup, –rit
misissuiffigitinne¦q	N	–rup, –rit
misissuiffi¦k	N	–up, –it
Misissuigallarne¦q	N	–rup, –rit
misissuilernikuuvoq	V	(no generation)
misissuilluarne¦q	N	–rup, –rit
misissuilluarpoq	V	(no generation)
misissuine¦q	N	–rup, –rit
misissuisart¦oq	N	–up, –ut
misissuis¦oq	N	–up, –ut
misissuisunngortita¦q	N	–p, –t
misissuisuune¦q	N	–rup, –rit
misissui¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
misissuivoq	V	(no generation)
misissujuippoq	V	(no generation)
misissunngits¦oq	N	–up, –ut
misissussu¦seq	N	–tsip, –tsit
misissuukkunnaarpaa	V	(no generation)
misissuulluarpaa	V	(no generation)
misissuuppaa	V	(no generation)
misissuut	N	–ip, –it
misiuppaa	V	(no generation)
misiuppoq	V	(no generation)
misiussaavoq	V	(no generation)
misiussa¦q	N	–p, –t
misiussivoq	V	(no generation)
misiutigaa	V	(no generation)
misoqqaarpoq	V	(no generation)
miso¦raq	N	–qqap, –qqat
missaanniitt¦oq	N	–up, –ut
missa¦q	N	–p, –t
missersuuppaa	V	(no generation)
missersuut	N	–ip, –it
missersuutigaa	V	(no generation)
missi	N	–p, –t
Missiarsi	Prop	–p
M¦issiarsi	Prop	{–essiasip, –issiarsiip}
missigaa	V	(no generation)
missigilluinnarpaa	V	(no generation)
missigisa¦q	N	–p, –t
missigivippaa	V	(no generation)
missi¦k	N	{–ngup, –up}, {–it, –ngit}
missikoraa	V	(no generation)
missilia¦q	N	–p, –t
missiliorluinnarpaa	V	(no generation)
missiliorpaa	V	(no generation)
missiliu¦gaq	N	–kkap, –kkat
missiliuine¦q	N	–rup, –rit
missiliuivoq	V	(no generation)
missiliungajatt¦oq	N	–up, –ut
missiliuppaa	V	(no generation)
missiliuuppaa	V	(no generation)
missiliuussa¦q	N	–p, –t
missiliuussivoq	V	(no generation)
missiliuut	N	–ip, –it
missiliuutaanna¦q	N	–ap, –at
missiliuut¦aannaq	N	{–aannaap, –iinnaap}, {–aannaat, –iinnaat}
missilivoq	V	(no generation)
missingeeriarne¦q	N	–rup, –rit
missingerpaa	V	(no generation)
missingersorpaa	V	(no generation)
missingersuine¦q	N	–rup, –rit
missingersuuppaa	V	(no generation)
missingersuu¦siorsinnaatitaaneq	N	{–siorsinnaatitaanerup, –tiliorsinnaatitaanerup}, {–siorsinnaatitaanerit, –tiliorsinnaatitaanerit}
missingersuussivoq	V	(no generation)
missingersuut	N	–ip, –it
missingersuutigaa	V	(no generation)
missingiine¦q	N	–rup, –rit
missingiinna¦gaq	N	–kkap, –kkat
missingiuserpaa	V	(no generation)
missingiut	N	–ip, –it
missingiutaavoq	V	(no generation)
missingiuteqanngilaq	V	(no generation)
missisorpoq	V	(no generation)
missitorpoq	V	(no generation)
missivoq	V	(no generation)
missugaa	V	(no generation)
missuginnippoq	V	(no generation)
missukugaa	V	(no generation)
missukuginnippoq	V	(no generation)
missukutaavoq	V	(no generation)
missuppaa	V	(no generation)
mistali	N	–p, –t
misuppaa	V	(no generation)
misuppoq	V	(no generation)
misussimavaa	V	(no generation)
misussivoq	V	(no generation)
misuta¦q	N	–p, –t
misutsine¦q	N	–rup, –rit
misutsissut	N	–ip, –it
misuttaallaqqippoq	V	(no generation)
misuttaane¦q	N	–rup, –rit
misuttaasarfi¦k	N	–up, –it
misuttaasart¦oq	N	–up, –ut
misuttaas¦oq	N	–up, –ut
misuttaat	N	–ip, –it
misuttaavi¦k	N	–up, –it
misuttaa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
misuttaavoq	V	(no generation)
misuttarpaa	V	(no generation)
mitaarfi¦k	N	–up, –it
mitaarpaa	V	(no generation)
mitaarpoq	V	(no generation)
mitaartaannarpoq	V	(no generation)
mitaartaappoq	V	(no generation)
mitaart¦oq	N	–up, –ut
mitaaruserpoq	V	(no generation)
mitaarusiorpoq	V	(no generation)
mitaarut	N	–ip, –it
mitaarutserpoq	V	(no generation)
mitaatigaa	V	(no generation)
mitaatigineqangaarne¦q	N	–rup, –rit
mitaatigineqarne¦q	N	–rup, –rit
mitaatiginninne¦q	N	–rup, –rit
mitaatiginnippoq	V	(no generation)
mitaatigisaane¦q	N	–rup, –rit
mitaatigisaavoq	V	(no generation)
mitaatilleerpalutt¦oq	N	–up, –ut
mitaatillerpaa	V	(no generation)
mitaatilliine¦q	N	–rup, –rit
mitaatilliis¦oq	N	–up, –ut
mitaatilliissut	N	–ip, –it
mitaatilliissut	N, pl.	-
mitaatilliivoq	V	(no generation)
mitagaane¦q	N	–rup, –rit
mitagaavoq	V	(no generation)
mita¦gaq	N	–kkap, –kkat
mitallerajuppoq	V	(no generation)
mitallerne¦q	N	–rup, –rit
mitallerpaluppoq	V	(no generation)
mitallerpalutt¦oq	N	–up, –ut
mitallerpoq	V	(no generation)
mitallersigaa	V	(no generation)
mitallers¦oq	N	–up, –ut
mitaller¦soq	N	{–sup, –tup}, {–sut, –tut}
mitallersorsuuvoq	V	(no generation)
mitalliine¦q	N	–rup, –rit
mitalliisaannarpoq	V	(no generation)
mitalliut	N	–ip, –it
mitannarpoq	V	(no generation)
mitannarsissutigaa	V	(no generation)
mitannarsivoq	V	(no generation)
mitanne¦q	N	–rup, –rit
mitanneqarne¦q	N	–rup, –rit
mitappaa	V	(no generation)
mitarrart¦ooq	N	–uup, –uut
mitasserpoq	V	(no generation)
mitassiffigaa	V	(no generation)
mitassinne¦q	N	–rup, –rit
mitassippoq	V	(no generation)
mitassivoq	V	(no generation)
mitata¦q	N	–p, –t
mitee¦raq	N	–qqap, –qqat
mit¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
mit¦eq	N	–ip, –it
miteraavoq	V	(no generation)
mite¦raq	N	–qqap, –qqat
miternia¦q	N	–p, –t
miterniarpoq	V	(no generation)
miterniart¦oq	N	–up, –ut
miterpassuit	N, pl.	-
miterpoq	V	(no generation)
mitersiorpoq	V	(no generation)
mitersivoq	V	(no generation)
miterta¦q	N	–p, –t
mitiisappoq	V	(no generation)
mitiliarpoq	V	(no generation)
mitiliorpoq	V	(no generation)
mitillivoq	V	(no generation)
mitinippoq	V	(no generation)
mitit	N, pl.	-
mitiusa¦q	N	–p, –t
mitsappoq	V	(no generation)
mitsa¦q	N	–p, –t
mitsarpoq	V	(no generation)
mitsarserpaa	V	(no generation)
mitsartorpoq	V	(no generation)
mitsasserpaa	V	(no generation)
mitsassia¦q	N	–p, –t
mitserivoq	V	(no generation)
mitserpoq	V	(no generation)
mitsiaqat	N	–ip, –it
mitsiarpoq	V	(no generation)
mitsimaannarpoq	V	(no generation)
mitsimaffi¦k	N	–up, –it
mitsimagajuppoq	V	(no generation)
mitsimaqqissaarpoq	V	(no generation)
mitsimavoq	V	(no generation)
mitsimmas¦eq	N	–ip, –it
mitsimmat	N	–ip, –it
mitsimmavi¦k	N	–up, –it
mitsimmavinnaa¦q	N	–p, –t
mitsimmaviuvoq	V	(no generation)
mittaavoq	V	(no generation)
mitta¦q	N	–p, –t
mittaraa	V	(no generation)
Mittarfeqarfiit	N, pl.	-
Mittarfeqarfiit	Prop, pl.	-
mittarfeqarfi¦k	N	–up, –it
mittarfi¦k	N	–up, –it
mittarfiliorne¦q	N	–rup, –rit
mittarfissu¦aq	N	–up, –it
mittarfiuvoq	V	(no generation)
mittat	N	–ip, –it
mittat	N, pl.	-
mittataavoq	V	(no generation)
mittatigaa	V	(no generation)
mittatigineqarpoq	V	(no generation)
mittatiginnippoq	V	(no generation)
mittatillerpaa	V	(no generation)
mittatilliigajuppoq	V	(no generation)
mittatilliine¦q	N	–rup, –rit
mittatilliis¦oq	N	–up, –ut
mittatilliivoq	V	(no generation)
mobili	N	–p, –t
Mocambique	Prop	–p, –t
mod¦e	N	–ip, {–er, –it}
mongoli	N	–p, –t
montøri	N	–p, –t
moorpoq	V	(no generation)
moortorpoq	V	(no generation)
moreerpaa	V	(no generation)
moreerpoq	V	(no generation)
moreersisaasa¦q	N	–p, –t
moreersisart¦oq	N	–up, –ut
moreersit	N, pl.	-
moreersivi¦k	N	–up, –it
moreersivoq	V	(no generation)
moreertippaa	V	(no generation)
morerpoq	V	(no generation)
morfem	N	–ip, –it
morfemilerine¦q	N	–rup, –rit
morfippoq	V	(no generation)
moriillisaane¦q	N	–rup, –rit
moriillisarpaa	V	(no generation)
moriillisarsimavoq	V	(no generation)
moriillivoq	V	(no generation)
moriippoq	V	(no generation)
Moriusa¦q	Prop	–p
moriuvoq	V	(no generation)
mormoni	N	–p, –t
mororpoq	V	(no generation)
morparpoq	V	(no generation)
morpartaarpoq	V	(no generation)
morroorpoq	V	(no generation)
morroortuarpoq	V	(no generation)
Mors	Prop	–ip
morsoqqavoq	V	(no generation)
morsuallattarpoq	V	(no generation)
morsuffigaa	V	(no generation)
morsuffi¦k	N	–up, –it
morsukkiartorpoq	V	(no generation)
morsuppoq	V	(no generation)
morsusimavoq	V	(no generation)
morsutserpoq	V	(no generation)
morsutsikkaluarsinnaavaa	V	(no generation)
morsutsippaa	V	(no generation)
morsutsitsine¦q	N	–rup, –rit
morsuttaarpoq	V	(no generation)
morsuuppaa	V	(no generation)
morsuussinnaavaa	V	(no generation)
morsuussivoq	V	(no generation)
Moskva	Prop	–p
Mossø	Prop	–p
motooreqarfi¦k	N	–up, –it
motoorersorpoq	V	(no generation)
motoori	N	–p, –t
motooriiarpoq	V	(no generation)
motoorileris¦oq	N	–up, –ut
motooril¦ik	N	{–iup, –lip, –lup}, –lit
motoorit	N, pl.	-
Mozambique	Prop	–p, –t
mu	Interj	(no generation)
Muldrup	Prop	–ip
mul¦eq	N	–ip, –it
mulequt	N	–ip, –it
mulertuvoq	V	(no generation)
muli¦k	N	{–ngup, –up}, {–it, –ngit}
mulikinaarpaa	V	(no generation)
mulikippoq	V	(no generation)
mulituvoq	V	(no generation)
mullort¦ooq	N	–uup, –uut
mullortoorsu¦aq	N	–up, –it
mullortuallaaqaaq	V	(no generation)
mullortunersaat	N	–ip, –it
mullortunersaavoq	V	(no generation)
mullortusivoq	V	(no generation)
mullortuvoq	V	(no generation)
mullukkalla¦rpaa	V	–nngilaa
mulluppaa	V	(no generation)
mulluserpoq	V	(no generation)
mullusinnguarpoq	V	(no generation)
mullussivoq	V	(no generation)
mullut	N	–ip, –it
mullutaavoq	V	(no generation)
mullutigaa	V	(no generation)
muloorpoq	V	(no generation)
muloortuarpoq	V	(no generation)
mulooruppaa	V	(no generation)
multivitamin	N	–ip, –it
muluallaaqaaq	V	(no generation)
muluallaarpoq	V	(no generation)
mulugajunnarnerusarpoq	V	(no generation)
mulugallarsinnaavoq	V	(no generation)
mulujuippoq	V	(no generation)
mulujumallerpoq	V	(no generation)
mulummersorpoq	V	(no generation)
mulungaatsiarpoq	V	(no generation)
mulusaarpoq	V	(no generation)
mulussut	N	–ip, –it
mulussut	N, pl.	-
mulussutigaa	V	(no generation)
muluvoq	V	(no generation)
mumeqqutaatigaa	V	(no generation)
mumeqqutappoq	V	(no generation)
mumerpoq	V	(no generation)
mumertuannguart¦oq	N	–up, –ut
mumiguserpoq	V	(no generation)
mumigut	N	–ip, –it
mumigutaajarpoq	V	(no generation)
mumigutissa¦q	N	–p, –t
mumi¦k	N	–p, –t
muminganii¦ppoq	V	–nngilaq
mumingas¦oq	N	–up, –ut
mumingavoq	V	(no generation)
muminngaarpoq	V	(no generation)
muminngasoorpoq	V	(no generation)
muminngas¦oq	N	–up, –ut
muminngassu¦seq	N	–tsip, –tsit
muminngatippaa	V	(no generation)
muminngavoq	V	(no generation)
mumippaa	V	(no generation)
mumippoq	V	(no generation)
mumisippaa	V	(no generation)
mumisiterivoq	V	(no generation)
mumisitsine¦q	N	–rup, –rit
mumisitsiniart¦oq	N	–up, –ut
mumisitsivoq	V	(no generation)
mumitsine¦q	N	–rup, –rit
mumitsippaa	V	(no generation)
mumitsit	N	–ip, –it
mumitsivoq	V	(no generation)
mumittoorpoq	V	(no generation)
mumittoorsimavoq	V	(no generation)
mumiut	N	–ip, –it
mumiut	N, pl.	-
mumm¦eq	N	–ip, –it
mummi	N	–p, –t
mummianii¦ppoq	V	–nngilaq
musaasa¦q	N	–p, –t
musa¦q	N	–p, –t
muslim	N	–ip, –it
muslimeqarfi¦k	N	–up, –it
mussoorpoq	V	(no generation)
mussuulavoq	V	(no generation)
mut¦eq	N	–ip, –it
mutius¦oq	N	–up, –ut
muuamaakkuus¦oq	N	–up, –ut
muukul¦ooq	N	–uup, –uut
mærk¦e	N	–ip, {–er, –it}
mærkilerpaa	V	(no generation)
mærkiliivoq	V	(no generation)
mæsling	N	–ip, –it
mæslingit	N, pl.	-
Møn	Prop	–ip
møtrik	N	–ip, –it
