Lexeme	WC	Flexion
utertittakkat	N, pl.	-
utertoorut	N	–ip, –it
utert¦oq	N	–up, –ut
utertuarpaa	V	(no generation)
utertua¦rpoq	V	–nngilaq
ut¦ertuartoq	N	{–ertuartup, –ituartup}, {–ertuartut, –ituartut}
utertut	N, pl.	-
utikaffigina¦rpoq	V	–nngilaq
utika¦ppoq	V	–nngilaq
utikatta¦rpoq	V	–nngilaq
utikkajuttart¦oq	N	–up, –ut
ut¦ikkajuttartoq	N	{–erajuttartup, –ikkajuttartup}, {–erajuttartut, –ikkajuttartut}
utimut	Interj	(no generation)
utine¦q	N	–rup, –rit
utinersa¦q	N	–p, –t
utinnikuusaasa¦q	N	–p, –t
utinnikuusa¦q	N	–p, –t
utinnikuusarsi¦voq	V	–nngilaq
uti¦ppaa	V	–nngilaa
utisi¦vaa	V	–nngilaa
utis¦oorpoq	V	–uunngilaq
utiti¦ppaa	V	–nngilaa
utit¦ippaa	V	–sinngilaa
utits¦erpaa	V	–inngilaa
utitsiaa¦voq	V	–nngilaq
utitsia¦q	N	–p, –t
utitsiaqa¦rpoq	V	–nngilaq
utivinngisaannarpoq	V	(no generation)
uti¦voq	V	–nngilaq
utoqqaanerta¦q	N	–p, –t
utoqqaassu¦seq	N	–tsip, –tsit
utoqqaat	N	–ip, –it
utoqqaavallaal¦erpoq	V	–inngilaq
utoqqaavallaanngilaq	V	(no generation)
utoqqaa¦voq	V	–nngilaq
utoqqaliaatsuu¦voq	V	–nngilaq
utoqqaliallassimavoq	V	(no generation)
utoqqaliarsaa¦rpoq	V	–nngilaq
utoqqalinersiaqarne¦q	N	–rup, –rit
utoqqalinersiat	N, pl.	-
utoqqalinersiutil¦ik	N	{–iup, –lip, –lup}, –lit
utoqqalinersiutit	N, pl.	-
utoqqalisima¦voq	V	–nngilaq
utoqqalisi¦ppaa	V	–nngilaa
utoqqalis¦oq	N	–up, –ut
utoqqalivi¦ppoq	V	–nngilaq
utoqqali¦voq	V	–nngilaq
utoqqalla¦k	N	–ap, –at
utoqqangatsi¦ppoq	V	–nngilaq
utoqqangavallaanngilaq	V	(no generation)
utoqqanga¦voq	V	–nngilaq
utoqqa¦q	N	–ap, –at
utoqqaqanngilaq	V	(no generation)
utoqqarluugaju¦ppoq	V	–nngilaq
utoqqarluu¦voq	V	–nngilaq
utoqqarpalla¦ppoq	V	–nngilaq
utoqqarpasi¦ppoq	V	–nngilaq
utoqqarsuanngort¦oq	N	–up, –ut
utoqqarsu¦aq	N	–up, –it
utoqqarta¦q	N	–p, –t
utoqqasaanngu¦aq	N	–up, –it
utoqqasaa¦q	N	–p, –t
utoqqasaa¦rpoq	V	–nngilaq
utoqqasaarsu¦aq	N	–up, –it
utoqqassa¦q	N	–p, –t
utoqqatserajuppoq	V	(no generation)
utoqqatserne¦q	N	–rup, –rit
utoqqats¦erpoq	V	–inngilaq
utoqqatsia¦q	N	–ap, –at
utoqqatsinaqaaq	V	(no generation)
utoqqatsissut	N	–ip, –it
utoqqatsissuteqarne¦q	N	–rup, –rit
utoqqatsissutig¦aa	V	–inngilaa
utoqqatsivig¦aa	V	–inngilaa
utoqqatsi¦voq	V	–nngilaq
utoqqinga¦voq	V	–nngilaq
utsera¦rpaa	V	–nngilaa
utsera¦rpoq	V	–nngilaq
utserarti¦ppoq	V	–nngilaq
utsers¦ooq	N	–uup, –uut
utsersoorsu¦aq	N	–up, –it
utsersorfig¦aa	V	–inngilaa
utsersorne¦q	N	–rup, –rit
utsers¦orpoq	V	–unngilaq
utsersorti¦ppaa	V	–nngilaa
utsersortua¦rpoq	V	–nngilaq
utsersuu¦ppaa	V	–tinngilaa
utsersu¦voq	V	–nngilaq
utsikilli¦orpoq	V	–unngilaq
utsiki¦ppoq	V	–nngilaq
utsi¦ppaa	V	–nngilaa
utsissiuma¦voq	V	–nngilaq
utsissi¦voq	V	–nngilaq
utsiu¦ppaa	V	–tinngilaa
utsiveeru¦ppoq	V	–tinngilaq
utsiveerutingaja¦ppoq	V	–nngilaq
utsiviivi¦ppoq	V	–nngilaq
utsivi¦k	N	–up, –it
utsiviki¦ppoq	V	–nngilaq
utsoqulaa¦q	N	–p, –t
utsuit	N, pl.	-
utsu¦k	N	–up, –it
utsuppalu¦aq	N	–ssap, –ssat
utsuppalu¦gaq	N	–kkap, –kkat
utsuut	N	–ip, –it
uttoqi¦ppoq	V	–nngilaq
utugga	N	–p, –t
uua¦q	N	–p, –t
uuara¦rpoq	V	–nngilaq
uuararti¦ppaa	V	–nngilaa
uuarnia¦rpoq	V	–nngilaq
uuarsiut	N	–ip, –it
uuart¦orpoq	V	–unngilaq
uuar¦torpoq	V	{–sunngilaq, –tunngilaq}
uu¦eq	N	–ip, –it
uuers¦ooq	N	–uup, –uut
uuersu¦voq	V	–nngilaq
uu¦gaq	N	–kkap, –kkat
uugarnia¦rpoq	V	–nngilaq
uugarsiut	N	–ip, –it
uugart¦orpoq	V	–unngilaq
uugar¦torpoq	V	{–sunngilaq, –tunngilaq}
uug¦eq	N	–ip, –it
uug¦ooq	N	–uup, –uut
uui	N	–p, –t
uuig¦aa	V	–inngilaa
uuila¦q	N	–p, –t
uuilart¦orpaa	V	–unngilaa
uuilart¦orpoq	V	–unngilaq
uuilar¦torpoq	V	{–sunngilaq, –tunngilaq}
uuinna¦gaq	N	–kkap, –kkat
uu¦innagaq	N	{–ginnakkap, –innakkap}, {–ginnakkat, –innakkat}
uuj	Interj	(no generation)
uujasut	N, pl.	-
uuja¦voq	V	–nngilaq
uu¦javoq	V	{–janngilaq, –tianngilaq}
uujornu¦voq	V	–nngilaq
uujungujoort¦orpoq	V	–unngilaq
uukapaati¦ppaa	V	–nngilaa
uukapaatitsigajutt¦oq	N	–up, –ut
uukapaatitsine¦q	N	–rup, –rit
uukapaatitsis¦oq	N	–up, –ut
uukapaatitsi¦voq	V	–nngilaq
uukapa¦k	N	–ap, –at
uukassa¦ppoq	V	–nngilaq
uukkaakkiart¦orpoq	V	–unngilaq
uukkaa¦ppaa	V	–tinngilaa
uukkaa¦ppoq	V	–tinngilaq
uukkaass¦orpoq	V	–unngilaq
uukkaasuinnaa¦voq	V	–nngilaq
uukkaa¦suinnaavoq	V	{–jusuinnaanngilaq, –suinnaanngilaq}
uukkaasutoqaa¦voq	V	–nngilaq
uukkaa¦sutoqaavoq	V	{–jusutoqaanngilaq, –sutoqaanngilaq}
uukkaati¦ppaa	V	–nngilaa
uukkaat¦ippaa	V	{–inngilaa, –sinngilaa, –itinngilaa}
uukkaa¦tippaa	V	{–jutinngilaa, –tinngilaa}
uukkaatt¦oorpoq	V	–uunngilaq
uukkaa¦voq	V	{–junngilaq, –nngilaq}
uukkaa¦voq	V	–nngilaq
uukkarne¦q	N	–rup, –rit
uukka¦rpaa	V	–nngilaa
uukkarpalla¦ppoq	V	–nngilaq
uukka¦rpallappoq	V	{–pallanngilaq, –rpallanngilaq}
uukka¦rpoq	V	–nngilaq
uukkart¦oorpoq	V	–uunngilaq
uukkartua¦rpoq	V	–nngilaq
uukki¦orpoq	V	–unngilaq
uukkumaarnert¦ooq	N	–uup, –uut
uulaartitsi¦voq	V	–nngilaq
uul¦erpoq	V	–inngilaq
uu¦lerpoq	V	{–linngilaq, –tilinngilaq}
uulia	N	–p, –t
uuliaarluerne¦q	N	–rup, –rit
uuliaasivi¦k	N	–up, –it
uuliakoorfi¦k	N	–up, –it
uuliakoorne¦q	N	–rup, –rit
uuliakoorut	N	–ip, –it
uuliak¦oq	N	–up, –ut
uuliaqut	N	–ip, –it
uuliasioqatigiiffi¦k	N	–up, –it
uuliasioqatigiit	N, pl.	-
uuliasiorfi¦k	N	–up, –it
uuliasiorne¦q	N	–rup, –rit
uuliasi¦orpoq	V	–unngilaq
uuliasiortit¦seqatigiit	N, pl.	{–seqatigiit, –eqatigiit}
uuliasi¦voq	V	–nngilaq
uuliat¦erpaa	V	–inngilaa
uuliaterut	N	–ip, –it
uulikulaa¦rpoq	V	–nngilaq
uulikulaartuinnaa¦voq	V	–nngilaq
uulikullaa¦ppaa	V	–tinngilaa
uulikullaativi¦ppaa	V	–nngilaa
uulikulla¦ppoq	V	–nngilaq
uulikullatsi¦ppaa	V	–nngilaa
uulikullatta¦rpoq	V	–nngilaq
uulikussuu¦ppaa	V	–tinngilaa
uulikussuussi¦voq	V	–nngilaq
uulinerne¦q	N	–rup, –rit
uulin¦erpaa	V	–inngilaa
uulin¦erpoq	V	–inngilaq
uulinersimas¦oq	N	–up, –ut
uulinersima¦voq	V	–nngilaq
uulinersi¦ppaa	V	–nngilaa
uuliner¦sippaa	V	{–sinngilaa, –tinngilaa}
uulinerti¦ppaa	V	–nngilaa
uuliner¦tippaa	V	{–tinngilaa, –sinngilaa}
uulinert¦oq	N	–up, –ut
uuliner¦toq	N	{–sup, –tup}, {–sut, –tut}
uulinil¦erpaa	V	–inngilaa
uulinne¦q	N	–rup, –rit
uuli¦ppoq	V	–nngilaq
uulissut	N	–ip, –it
uuli¦ssut	N, pl.	{–ssut, –ttut}
uulissutig¦aa	V	–inngilaa
uulittorujussuu¦voq	V	–nngilaq
uulittorujussu¦uvoq	V	{–aanngilaq, –unngilaq}
uuli¦ttorujussuuvoq	V	{–ssorujussuaanngilaq, –ssorujussuunngilaq, –ttorujussuaanngilaq, –ttorujussuunngilaq}
uull¦erpaa	V	–inngilaa
uullers¦orpaa	V	–unngilaa
uullersui¦voq	V	–nngilaq
uulliaaru¦ppoq	V	–tinngilaq
uulli¦aq	N	–ssap, –ssat
uulliaqa¦rpoq	V	–nngilaq
uulliarsu¦aq	N	–up, –it
uullillaqqi¦ppoq	V	–nngilaq
uullissiu¦ppaa	V	–tinngilaa
uullissu¦ppaa	V	–tinngilaa
uullisuu¦voq	V	–nngilaq
uulliu¦ppaa	V	–tinngilaa
uulli¦vaa	V	–nngilaa
uulli¦voq	V	–nngilaq
uullua¦rpaa	V	–nngilaa
uulluarsimanngilaq	V	(no generation)
uulluarsima¦vaa	V	–nngilaa
uulluarsima¦voq	V	–nngilaq
uullus¦erpoq	V	–inngilaq
uullu¦serpoq	V	{–sinngilaq, –tilinngilaq}
uullut	N	–ip, –it
uullutig¦aa	V	–inngilaa
uullutissaanngilaq	V	(no generation)
uumaaluttaa¦rpoq	V	–nngilaq
uumaannarniarfi¦k	N	–up, –it
uumaats¦oq	N	–up, –ut
uumaatsulerine¦q	N	–rup, –rit
uumanart¦oq	N	–up, –ut
uumanertu¦voq	V	–nngilaq
uumanikits¦oq	N	–up, –ut
uumaqqi¦ppoq	V	–nngilaq
uumariilli¦voq	V	–nngilaq
uumarii¦ppoq	V	–nngilaq
uumariits¦oq	N	–up, –ut
uumariitsunng¦orpoq	V	–unngilaq
uumarisaa¦rpoq	V	–nngilaq
uumari¦sooq	N	{–suup, –tuup}, {–suut, –tuut}
uumarivi¦ppoq	V	–nngilaq
uumari¦voq	V	–nngilaq
uumas¦oorpaa	V	–uunngilaa
uumas¦oq	N	–up, –ut
uumasoqarfi¦k	N	–up, –it
uumasoqassu¦seq	N	–tsip, –tsit
uumasorsi¦ooq	N	–uup, –uut
uumasorsi¦orpoq	V	–unngilaq
uumasorsu¦aq	N	–up, –it
uumasoruju¦k	N	–up, –it
uumassu¦seq	N	–tsip, –tsit
uumassuseqartulerine¦q	N	–rup, –rit
uumassuseqartuleris¦oq	N	–up, –ut
uumassusilerine¦q	N	–rup, –rit
uumassusilerit¦ooq	N	–uup, –uut
uumassusilinn¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
uumassut	N	–ip, –it
uumassutaa¦voq	V	–nngilaq
uumassutig¦aa	V	–inngilaa
uumasuaqqat	N, pl.	-
uumasua¦raq	N	–qqap, –qqat
uumasuarsu¦k	N	–up, –it
uumasun¦eersoq	N	{–eersup, –eertup, –inngaanneersup, –inngaanneertup}, {–eersut, –eertut, –inngaanneersut, –inngaanneertut}
uumasuni¦ppoq	V	–nngilaq
uumasupilu¦k	N	–up, –it
uumasupilussu¦aq	N	–up, –it
uumasut	N, pl.	-
uumasuusivi¦k	N	–up, –it
uumasuusivissu¦aq	N	–up, –it
uumasuut	N	–ip, –it
uumasuuteqarne¦q	N	–rup, –rit
uumasuuteqa¦rpoq	V	–nngilaq
uumasuutil¦ik	N	{–iup, –lip, –lup}, –lit
uumasuutit	N, pl.	-
uumati¦ppaa	V	–nngilaa
uuma¦voq	V	–nngilaq
uumig¦aa	V	–inngilaa
uumigisa¦q	N	–p, –t
uumilaa¦rpoq	V	–nngilaq
uumilaasa¦rpoq	V	–nngilaq
uumilakulu¦ppoq	V	–nngilaq
uumilana¦rpoq	V	–nngilaq
uumila¦voq	V	–nngilaq
uumilla¦ppoq	V	–nngilaq
uumillassimaannal¦erpoq	V	–inngilaq
uumill¦erpoq	V	–inngilaq
uumillersorujussuu¦voq	V	–nngilaq
uumillersorujussu¦uvoq	V	{–aanngilaq, –unngilaq}
uumiller¦sorujussuuvoq	V	{–sorujussuaanngilaq, –sorujussuunngilaq, –torujussuaanngilaq, –torujussuunngilaq}
uumilliu¦ppaa	V	–tinngilaa
uuminakasi¦k	N	–up, –it
uuminaqaaq	V	(no generation)
uumina¦rpoq	V	–nngilaq
uuminarsi¦voq	V	–nngilaq
uuminart¦oq	N	–up, –ut
uuminartuliorne¦q	N	–rup, –rit
uuminassu¦seq	N	–tsip, –tsit
uuminavi¦ppoq	V	–nngilaq
uumisaarfig¦aa	V	–inngilaa
uu¦misaarfigaa	V	{–misaarfiginngilaa, –timisaarfiginngilaa}
uumisaarine¦q	N	–rup, –rit
uumisaari¦voq	V	–nngilaq
uumisaa¦rpaa	V	–nngilaa
uumisaa¦rpoq	V	–nngilaq
uumiss¦orpaa	V	–unngilaa
uumissuine¦q	N	–rup, –rit
uumissuis¦oq	N	–up, –ut
uumissui¦voq	V	–nngilaq
uumisu¦ppoq	V	–nngilaq
uumisutt¦oq	N	–up, –ut
uumitsaa¦ppaa	V	–tinngilaa
uumitsangaarne¦q	N	–rup, –rit
uumitsannart¦oq	N	–up, –ut
uumitsanne¦q	N	–rup, –rit
uumitsa¦ppoq	V	–nngilaq
uumitsassima¦voq	V	–nngilaq
uumitsatsi¦ppaa	V	–nngilaa
uumitsatsitsine¦q	N	–rup, –rit
uumitsatt¦oq	N	–up, –ut
uummaallaatigaa	V	(no generation)
uummaallappoq	V	(no generation)
uummaallatsi¦ppaa	V	–nngilaa
uummaallua¦rpoq	V	–nngilaq
uummaari¦ppoq	V	–nngilaq
uummaariss¦oq	N	–up, –ut
uummaari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
uummaas¦oq	N	–up, –ut
uummaa¦voq	V	–nngilaq
uummalli¦orpoq	V	–unngilaq
uummallunne¦q	N	–rup, –rit
uummammioqa¦rpoq	V	–nngilaq
uummammiu	N	–p, –t
uummammiug¦aa	V	–inngilaa
uummammiuginngilaa	V	(no generation)
uummammiugisa¦q	N	–p, –t
uummammiuliu¦ppaa	V	–tinngilaa
uummammiussarsi¦voq	V	–nngilaq
uummammiuts¦erpoq	V	–inngilaq
uummannaarsu¦k	N	–up, –it
uummannaarsussu¦aq	N	–up, –it
uummannaasa¦q	N	–p, –t
uummannanga¦voq	V	–nngilaq
Uummanna¦q	N	–p, –t
Uummanna¦q	Prop	–p
uummanna¦q	N	–p, –t
uummannarmiu	N	–p, –t
Uummannarsu¦aq	N	–up, –it
Uummannarsu¦aq	Prop	–up, –it
uummannart¦ooq	N	–uup, –uut
uummannatsia¦q	N	–ap, –at
uummannatsiarmiu	N	–p, –t
uumma¦q	N	–ap, –at
uummaqqissa¦rpaa	V	–nngilaa
uummaqqi¦ssippaa	V	{–ssinngilaa, –tsinngilaa}
uummarillua¦rpoq	V	–nngilaq
uummarippallaaqaaq	V	(no generation)
uummari¦ppoq	V	–nngilaq
uummarissaa¦rpoq	V	–nngilaq
uummarissi¦voq	V	–nngilaq
uummarivi¦ppoq	V	–nngilaq
uummarlu¦ppoq	V	–nngilaq
uummarna¦rpoq	V	–nngilaq
uumma¦rpoq	V	–nngilaq
uummarsaane¦q	N	–rup, –rit
uummarsaa¦voq	V	–nngilaq
uummarsa¦rpaa	V	–nngilaa
uummarti¦ppaa	V	–nngilaa
uummartitsi¦voq	V	–nngilaq
uummart¦ooq	N	–uup, –uut
uummartoorsu¦aq	N	–up, –it
uummartu¦voq	V	–nngilaq
uummaserine¦q	N	–rup, –rit
uumma¦serineq	N	{–serinerup, –tilerinerup}, {–serinerit, –tilerinerit}
uummaserisaanna¦rpoq	V	–nngilaq
uumma¦serisaannarpoq	V	{–serisaannanngilaq, –tilerisaannanngilaq}
uummaseritsia¦rpoq	V	–nngilaq
uummaseri¦voq	V	–nngilaq
uumma¦serivoq	V	{–serinngilaq, –tilerinngilaq}
uummat	N	–ip, –it
uummataasaaqqat	N, pl.	-
uummataasalia¦q	N	–p, –t
uummataasali¦orpoq	V	–unngilaq
uummataasa¦q	N	–p, –t
uummataasarsu¦aq	N	–up, –it
uummataasi¦orpoq	V	–unngilaq
uummataa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
uummataasiorsinnaa¦voq	V	–nngilaq
uummataa¦siorsinnaavoq	V	{–siorsinnaanngilaq, –tiliorsinnaanngilaq}
uummateqanngits¦oq	N	–up, –ut
uummatigi¦ppoq	V	–nngilaq
uummatigi¦ssaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
uummatigissuunngilaq	V	(no generation)
uummatilukkajuppoq	V	(no generation)
uummatilu¦ppoq	V	–nngilaq
uummatiluttaanna¦rpoq	V	–nngilaq
uunaannaa¦voq	V	–nngilaq
uunaannavippoq	V	(no generation)
uunaannavi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
uunaannaviu¦voq	V	–nngilaq
uunalaarpoq	V	(no generation)
uunaqaaq	V	(no generation)
uuna¦rpoq	V	–nngilaq
uunarsi¦voq	V	–nngilaq
Uunart¦eq	Prop	–ip
Uunart¦oq	N	–up, –ut
Uunart¦oq	Prop	–up
uunart¦oq	N	–up, –ut
uunartorsu¦uvoq	V	{–aanngilaq, –unngilaq}
uunartorujussu¦aq	N	–up, –it
uunartuli¦voq	V	–nngilaq
uune¦q	N	–rup, –rit
uuneqanngilaq	V	(no generation)
uuneqa¦rpoq	V	–nngilaq
uunersiut	N	–ip, –it
uunersu¦aq	N	–up, –it
uungaanna¦q	N	–ap, –at
uungaanna¦q	N	–p, –t
uu¦ngaannaq	N	{–ngaannap, –tingaannap}, {–ngaannat, –tingaannat}
uungatsia¦rpoq	V	–nngilaq
uunnaari¦ppoq	V	–nngilaq
uunnaasartuu¦voq	V	–nngilaq
uunnaavee¦raq	N	–qqap, –qqat
uunnaav¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
uunnaaveerarsi¦voq	V	–nngilaq
uunnaav¦eerarsivoq	V	{–eerarsinngilaq, –iararsinngilaq}
uunnaavi¦k	N	–up, –it
uunnaavissi¦voq	V	–nngilaq
uunnaavissu¦aq	N	–up, –it
uunnaavittaa¦rpoq	V	–nngilaq
uunnaa¦voq	V	–nngilaq
uunnagaa¦voq	V	–nngilaq
uunna¦gaq	N	–kkap, –kkat
uunna¦ppaa	V	–nngilaa
uunna¦ppoq	V	–nngilaq
uunnaqqi¦gaq	N	–kkap, –kkat
uunnaqqii¦voq	V	–nngilaq
uunnassaa¦rpoq	V	–nngilaq
uunnassaasi¦orpoq	V	–unngilaq
uunnassaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
uunnassaat	N	–ip, –it
uunnassaatissa¦q	N	–p, –t
uunnassa¦rpoq	V	–nngilaq
uunnass¦erpoq	V	–inngilaq
uunnassinnaanngilaq	V	(no generation)
uunneqanngits¦oq	N	–up, –ut
uunneqarne¦q	N	–rup, –rit
uunneqa¦rpoq	V	–nngilaq
uunneqarsinnaas¦oq	N	–up, –ut
uu¦ppaa	V	–nngilaa
uu¦ppoq	V	{–nngilaq, –tinngilaq}
uusaqqaatig¦aa	V	–inngilaa
uusaqqaatiginngilaa	V	(no generation)
uusaqqanna¦rpoq	V	–nngilaq
uusaqqa¦ppoq	V	–nngilaq
uusaqqarpoq	V	(no generation)
uusima¦voq	V	–nngilaq
uus¦oq	N	–up, –ut
uusort¦orpoq	V	–unngilaq
uusor¦torpoq	V	{–sunngilaq, –tunngilaq}
uussutig¦aa	V	–inngilaa
uussutigisinnaa¦vaa	V	–nngilaa
uusulia¦q	N	–p, –t
uusuli¦orpoq	V	–unngilaq
uusuliortaanna¦rpoq	V	–nngilaq
uutaliorajuppoq	V	(no generation)
uutali¦orpoq	V	–unngilaq
uuta¦q	N	–p, –t
uuta¦rpaa	V	–nngilaa
uutart¦orpoq	V	–unngilaq
uutar¦torpoq	V	{–sunngilaq, –tunngilaq}
uutassarsi¦voq	V	–nngilaq
uutassat	N, pl.	-
uuterine¦q	N	–rup, –rit
uuteris¦oq	N	–up, –ut
uuterivi¦k	N	–up, –it
uuteri¦voq	V	–nngilaq
uut¦erpaa	V	–inngilaa
uuti¦gaq	N	–kkap, –kkat
uut¦igaq	N	{–ikkap, –sikkap}, {–ikkat, –sikkat}
uutikkiorfi¦k	N	–up, –it
uutikki¦orpoq	V	–unngilaq
uutinnaveersaarpaa	V	(no generation)
uuti¦ppaa	V	–nngilaa
uut¦ippaa	V	{–inngilaa, –sinngilaa}
uut¦ippoq	V	–sinngilaq
uutitsi¦voq	V	–nngilaq
uut¦itsivoq	V	{–itsinngilaq, –sitsinngilaq}
uutseriilli¦orpoq	V	–unngilaq
uutserii¦ppoq	V	–nngilaq
uutsers¦ooq	N	–uup, –uut
uutsiia¦q	N	–p, –t
uutsiiaqa¦rpoq	V	–nngilaq
uutsiiarfig¦aa	V	–inngilaa
uutsi¦iarfigaa	V	{–ajarfiginngilaa, –iarfiginngilaa}
uutsiia¦rpoq	V	–nngilaq
uutsiiarumatoqaaq	V	(no generation)
uutsisaanna¦rpoq	V	–nngilaq
uutsiuaanna¦rpoq	V	–nngilaq
uutsivi¦k	N	–up, –it
uutsi¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
uutsi¦voq	V	–nngilaq
uuttaavi¦k	N	–up, –it
uuttaa¦voq	V	–nngilaq
uutt¦oq	N	–up, –ut
uuttorfig¦aa	V	–inngilaa
uuttorneqa¦rpoq	V	–nngilaq
uuttornia¦q	N	–p, –t
uuttornia¦rpoq	V	–nngilaq
uutt¦orpaa	V	–unngilaa
uuttortaane¦q	N	–rup, –rit
uuttortaariaa¦seq	N	–tsip, –tsit
uuttortaasarfi¦k	N	–up, –it
uuttortaas¦oq	N	–up, –ut
uuttortaat	N	–ip, –it
uuttortaat	N, pl.	-
uuttortaa¦voq	V	–nngilaq
uuttorta¦rpaa	V	–nngilaa
uuttualaa¦rpaa	V	–nngilaa
uuttualaarsar¦aa	V	–inngilaa
uuttugaa¦voq	V	–nngilaq
uuttu¦gaq	N	–kkap, –kkat
uuttugassa¦q	N	–p, –t
uuttuiffig¦aa	V	–inngilaa
uu¦ttuiffigaa	V	{–juiffiginngilaa, –ttuiffiginngilaa}
uuttuillua¦rpoq	V	–nngilaq
uuttuine¦q	N	–rup, –rit
uuttuisartuu¦voq	V	–nngilaq
uuttui¦voq	V	–nngilaq
uuttuu¦ppaa	V	–tinngilaa
uuttuussaa¦voq	V	–nngilaq
uuttuussi¦voq	V	–nngilaq
uuttuut	N	–ip, –it
uuttuutaa¦voq	V	–nngilaq
uuttuutig¦aa	V	–inngilaa
uuttuutit	N, pl.	-
uutu¦erpoq	V	–inngilaq
uutueru¦ppoq	V	–tinngilaq
uutuerutivi¦ppoq	V	–nngilaq
uutuia¦rpaa	V	–nngilaa
uutu¦k	N	–up, –it
uutuni¦ppoq	V	–nngilaq
uu¦voq	V	–nngilaq
