Lexeme	WC	Flexion
inerallassavaa	V	(no generation)
inerappaa	V	(no generation)
inerappoq	V	(no generation)
inerarpaa	V	(no generation)
inerarpoq	V	(no generation)
inerasuarpaa	V	(no generation)
inereruttorne¦q	N	–rup, –rit
inereruttorpoq	V	(no generation)
ineriaarpallaart¦oq	N	–up, –ut
ineriartoqqinne¦q	N	–rup, –rit
ineriartorfiusinnaas¦oq	N	–up, –ut
ineriartorluarpoq	V	(no generation)
ineriartorne¦q	N	–rup, –rit
ineriartorpoq	V	(no generation)
ineriartorteqqippaa	V	(no generation)
ineriartortinneqarnik¦oq	N	–up, –ut
ineriartortippaa	V	(no generation)
ineriartortitsine¦q	N	–rup, –rit
ineriartortitsisart¦oq	N	–up, –ut
ineriartortitsis¦oq	N	–up, –ut
ineriartortitsivoq	V	(no generation)
ineriartortittarpaa	V	(no generation)
inerikkiartorpoq	V	(no generation)
inerinne¦q	N	–rup, –rit
ineri¦ppoq	V	–nngilaq
Inerisaavi¦k	N	{–iup, –up}, {–iit, –it}
Inerisaavi¦k	N	–up, –it
Inerisaavi¦k	Prop	–up, –it
inerisimassu¦seq	N	–tsip, –tsit
ineritippaa	V	(no generation)
inerititaaruppoq	V	(no generation)
inerititaats¦oq	N	–up, –ut
ineritita¦q	N	–p, –t
inerit¦itaq	N	{–itap, –sitap}, {–itat, –sitat}
inerititaqarluarpoq	V	(no generation)
inerititaqarluart¦oq	N	–up, –ut
inerit¦itaqarluartoq	N	{–itaqarluartup, –sitaqarluartup}, {–itaqarluartut, –sitaqarluartut}
inerititaqarusussu¦seq	N	–tsip, –tsit
inerit¦itaqarusussuseq	N	{–itaqarusussutsip, –sitaqarusussutsip}, {–itaqarusussutsit, –sitaqarusussutsit}
ineritt¦oq	N	–up, –ut
inerne¦q	N	–rup, –rit
inerneqanngits¦oq	N	–up, –ut
inernilerpaa	V	(no generation)
inerniliine¦q	N	–rup, –rit
inerpaa	V	(no generation)
inerpoq	V	(no generation)
inersimanngits¦oq	N	–up, –ut
inersimas¦oq	N	–up, –ut
inersimasorpalaarpoq	V	(no generation)
inersimasunngulerne¦q	N	–rup, –rit
inersimavoq	V	(no generation)
inersu¦aq	N	–up, –it
inerteqqut	N	–ip, –it
inerteqqutaas¦oq	N	–up, –ut
inerteqqutaavoq	V	(no generation)
inerteqquteqarne¦q	N	–rup, –rit
inerteqquteqarpoq	V	(no generation)
inerteqqutigaa	V	(no generation)
inerterivoq	V	(no generation)
inerterpaa	V	(no generation)
inerterseriarpoq	V	(no generation)
inerterseriippoq	V	(no generation)
inerterseriissu¦seq	N	–tsip, –tsit
inerterseriits¦oq	N	–up, –ut
inerterut	N	–ip, –it
inerterutigaa	V	(no generation)
inertiterilluart¦oq	N	–up, –ut
inertuusaarne¦q	N	–rup, –rit
inertuusaarpoq	V	(no generation)
ingalanniarpaa	V	(no generation)
ingalappaa	V	(no generation)
ingalappoq	V	(no generation)
ingalassaanngilaq	V	(no generation)
ingalassimaarfigaa	V	(no generation)
ingalassimatippaa	V	(no generation)
ingalassimavaa	V	(no generation)
ingalatserpaa	V	(no generation)
ingappallaaqaaq	V	(no generation)
ingappoq	V	(no generation)
ingasaappaa	V	(no generation)
ingasaassinaveersaarne¦q	N	–rup, –rit
ingasaassine¦q	N	–rup, –rit
ingasaassinersu¦aq	N	–up, –it
ingasaassivoq	V	(no generation)
ingasak	Interj	(no generation)
ingasaluatsiarpoq	V	(no generation)
ingasappaa	V	(no generation)
ingasappoq	V	(no generation)
ingasattajaarivoq	V	(no generation)
ingasattajaarpallaart¦oq	N	–up, –ut
ingasattajaarpoq	V	(no generation)
ingasatt¦oq	N	–up, –ut
ingatsippaa	V	(no generation)
ingatsi¦ppoq	V	–nngilaq
ingattaappaa	V	(no generation)
ingattaassine¦q	N	–rup, –rit
ingattarpoq	V	(no generation)
ingattarsert¦oq	N	–up, –ut
ingattarser¦toq	N	{–sup, –tup}, {–sut, –tut}
ingatt¦oq	N	–up, –ut
ingeerpoq	V	(no generation)
ingeersarpaa	V	(no generation)
ingeersarpoq	V	(no generation)
ingeniøri	N	–p, –t
ingeniørit	N, pl.	-
ing¦eq	N	–ip, –it
ingeqquaa	V	(no generation)
ingerlaanna¦q	N	–ap, –at
ingerlaanna¦q	N	–p, –t
ingerlaannarallassaaq	V	(no generation)
ingerlaannarpoq	V	(no generation)
ingerlaannart¦oq	N	–up, –ut
ingerlaa¦q	N	–p, –t
ingerlaaqatigiinne¦q	N	–rup, –rit
ingerlaaqatigiit	N, pl.	-
ingerlaarfigaa	V	(no generation)
ingerlaarne¦q	N	–rup, –rit
ingerlaarnissa¦q	N	–p, –t
ingerlaarpoq	V	(no generation)
ingerlaartitsine¦q	N	–rup, –rit
ingerlaa¦seq	N	–tsip, –tsit
ingerlaavart¦oq	N	–up, –ut
ingerla¦avartoq	N	{–avartup, –juartup, –tuartup}, {–avartut, –juartut, –tuartut}
ingerlaffigisassa¦q	N	–p, –t
ingerlagallarnaviarunanngilaq	V	(no generation)
ingerlajaaqqunavianngilaa	V	(no generation)
ingerlajaaqqusimagaluarpaa	V	(no generation)
ingerlajaaqqusimavaa	V	(no generation)
ingerlajaarsimavoq	V	(no generation)
ingerlajaartariaqanngilaq	V	(no generation)
ingerlajaartariaqarpoq	V	(no generation)
ingerlajaartarpoq	V	(no generation)
ingerlajaassaaq	V	(no generation)
ingerlajumajunnaarniarpoq	V	(no generation)
ingerlajumanngikkaluarpoq	V	(no generation)
ingerlakkunnaarpaa	V	(no generation)
ingerlalaarallarpoq	V	(no generation)
ingerlaleqqaarpoq	V	(no generation)
ingerlalluarpoq	V	(no generation)
ingerlalluart¦oq	N	–up, –ut
ingerlane¦q	N	–rup, –rit
ingerlanerliulerpoq	V	(no generation)
ingerlaniataarpoq	V	(no generation)
ingerlaniuppaa	V	(no generation)
ingerlanneqarne¦q	N	–rup, –rit
ingerlanngilaq	V	(no generation)
ingerlappaa	V	(no generation)
ingerlaqat	N	–ip, –it
ingerlaqatigaa	V	(no generation)
ingerlaqatigiit	N, pl.	-
ingerlaqqinne¦q	N	–rup, –rit
ingerlariaqqinngitsoortut	N, pl.	-
ingerlarsorpoq	V	(no generation)
ingerlarujutaarpoq	V	(no generation)
ingerlarusaarpoq	V	(no generation)
ingerlarusunnerugaluarpoq	V	(no generation)
ingerlasaarpaa	V	(no generation)
ingerlasaarut	N	–ip, –it
ingerlasariaqalersimavoq	V	(no generation)
ingerlasimane¦q	N	–rup, –rit
ingerlasinnaane¦q	N	–rup, –rit
ingerlassaqarfi¦k	N	–up, –it
ingerlassine¦q	N	–rup, –rit
ingerla¦ssivik	N	{–ssiffiup, –ssiviup, –tsiviup}, {–ssiffiit, –ssiviit, –tsiviit}
ingerlassivoq	V	(no generation)
ingerlassutiss¦aliorfik	N	{–aliorfiup, –iorfiup}, {–aliorfiit, –iorfiit}
ingerlata¦q	N	–p, –t
ingerlataqarfi¦k	N	–up, –it
ingerlataqart¦oq	N	–up, –ut
ingerlateqqilerpaa	V	(no generation)
ingerlateqqippaa	V	(no generation)
ingerlateqqitassanngortippaa	V	(no generation)
ingerlateqqi¦tassanngortitsineq	N	{–sassanngortitsinerup, –tassanngortitsinerup}, {–sassanngortitsinerit, –tassanngortitsinerit}
ingerlatiinnarpaa	V	(no generation)
ingerlatitseqqilerne¦q	N	–rup, –rit
ingerlatitseqqinne¦q	N	–rup, –rit
ingerlatitsine¦q	N	–rup, –rit
ingerlatitsis¦oq	N	–up, –ut
ingerlatseqatigiiffi¦k	N	–up, –it
ingerla¦tseqatigiiffik	N	{–teqatigiiffiup, –titeqatigiiffiup, –tseqatigiiffiup, –sseqatigiiffiup}, {–teqatigiiffiit, –titeqatigiiffiit, –tseqatigiiffiit, –sseqatigiiffiit}
ingerlatseqatigiiffissu¦aq	N	–up, –it
ingerla¦tseqatigiiffissuaq	N	{–teqatigiiffissuup, –titeqatigiiffissuup, –tseqatigiiffissuup, –sseqatigiiffissuup}, {–teqatigiiffissuit, –titeqatigiiffissuit, –tseqatigiiffissuit, –sseqatigiiffissuit}
ingerlatseqatigiiffiutigisa¦q	N	–p, –t
ingerla¦tseqatigiiffiutigisaq	N	{–teqatigiiffiutigisap, –titeqatigiiffiutigisap, –tseqatigiiffiutigisap, –sseqatigiiffiutigisap}, {–teqatigiiffiutigisat, –titeqatigiiffiutigisat, –tseqatigiiffiutigisat, –sseqatigiiffiutigisat}
ingerla¦tseqatigiit	N, pl.	{–teqatigiit, –titeqatigiit, –tseqatigiit, –sseqatigiit}
ingerla¦tseriaaseq	N	{–titeriaatsip, –tseriaatsip, –sseriaatsip}, {–titeriaatsit, –tseriaatsit, –sseriaatsit}
ingerlatsilerne¦q	N	–rup, –rit
ingerla¦tsilerneq	N	{–tilernerup, –tsilernerup, –ssilernerup}, {–tilernerit, –tsilernerit, –ssilernerit}
ingerla¦tsineq	N	{–ssinerup, –tsinerup}, {–ssinerit, –tsinerit}
ingerla¦tsisoq	N	{–ssisup, –tsisup}, {–ssisut, –tsisut}
ingerla¦tsisoqarfik	N	{–ssisoqarfiup, –tsisoqarfiup}, {–ssisoqarfiit, –tsisoqarfiit}
ingerla¦tsisoqarneq	N	{–ssisoqarnerup, –tsisoqarnerup}, {–ssisoqarnerit, –tsisoqarnerit}
ingerla¦tsisut	N, pl.	{–ssisut, –tsisut}
ingerlatsiuarpoq	V	(no generation)
ingerla¦tsiveqarfik	N	{–ssiffeqarfiup, –tsiveqarfiup}, {–ssiffeqarfiit, –tsiveqarfiit}
ingerla¦tsivik	N	{–ssiffiup, –tsiviup}, {–ssiffiit, –tsiviit}
ingerlatsivoq	V	(no generation)
ingerlavaa	V	(no generation)
ingerlavi¦k	N	–up, –it
ingerlavoq	V	(no generation)
ingerluppoq	V	(no generation)
ingermippoq	V	(no generation)
ingers¦ooq	N	–uup, –uut
ingi	N	–p, –t
ingiaaniarpoq	V	(no generation)
ingiallorpaa	V	(no generation)
ingiallortaraa	V	(no generation)
ingiallortigaa	V	(no generation)
ingialluine¦q	N	–rup, –rit
ingialluuppoq	V	(no generation)
ingiaqasiuppaa	V	(no generation)
ingiaqat	N	–ip, –it
ingiaqataavoq	V	(no generation)
ingiaqatigaa	V	(no generation)
ingiarniussis¦oq	N	–up, –ut
ingiarpaa	V	(no generation)
ingiarsaaraa	V	(no generation)
ingiffigaa	V	(no generation)
ingiffi¦k	N	–up, –it
ingiffissaaruppoq	V	(no generation)
ingiffissa¦q	N	–p, –t
ingikkiartoqqaarallarpoq	V	(no generation)
ingikkiartoqqaarumagaluarpoq	V	(no generation)
ingikkiartoqqinniarpoq	V	(no generation)
ingikkiartoqqippoq	V	(no generation)
ingikkiartoqqissimagaluarpoq	V	(no generation)
ingikkiartoqqissimavoq	V	(no generation)
ingikkiartoqquaa	V	(no generation)
ingikkiartorusaaginnarpoq	V	(no generation)
ingikkiartorusaarpoq	V	(no generation)
ingikkiartussanngilaq	V	(no generation)
ingimi¦ppaa	V	–nngilaa
ingimippoq	V	(no generation)
ingimitsippaa	V	(no generation)
ingimittoorpoq	V	(no generation)
ingiorluarpaa	V	(no generation)
ingiorpaa	V	(no generation)
ingiortaavoq	V	(no generation)
ingi¦ppoq	V	–nngilaq
ingitippaa	V	(no generation)
ingitserine¦q	N	–rup, –rit
ingitserpaa	V	(no generation)
ingitserpoq	V	(no generation)
ingitsertuinnaavoq	V	(no generation)
ingitsigaavoq	V	(no generation)
ingitsi¦gaq	N	–kkap, –kkat
ingitsigassa¦q	N	–p, –t
ingitsilajunnaarpoq	V	(no generation)
ingitsilane¦q	N	–rup, –rit
ingitsilas¦oq	N	–up, –ut
ingitsilavoq	V	(no generation)
ingittariaqalersinnaavoq	V	(no generation)
ingittariaqarpoq	V	(no generation)
ingiuleeruppoq	V	(no generation)
ingiuleerutivippoq	V	(no generation)
ingiuligaarpoq	V	(no generation)
ingiul¦ik	N	{–iup, –lip, –lup}, –lit
ingiulippoq	V	(no generation)
ingiulissiorpoq	V	(no generation)
ingiulissu¦aq	N	–up, –it
ingiul¦issuaq	N	{–ersuup, –issuup}, {–ersuit, –issuit}
ingiulittorsuuvoq	V	(no generation)
ingiullerajuppoq	V	(no generation)
ingiullerajussivoq	V	(no generation)
ingiullerpoq	V	(no generation)
ingiullersorsuuvoq	V	(no generation)
ingivippoq	V	(no generation)
ingo¦raq	N	–qqap, –qqat
ingor¦eq	N	–ip, –it
inguffigaa	V	(no generation)
ingumippaa	V	(no generation)
ingumippoq	V	(no generation)
ingune¦q	N	–rup, –rit
ingunerit	N, pl.	-
inguppaa	V	(no generation)
ingusoorpoq	V	(no generation)
ingussippaa	V	(no generation)
ingussorarpoq	V	(no generation)
ingussorpoq	V	(no generation)
ingutserpaa	V	(no generation)
ingutserpoq	V	(no generation)
ingutsi¦gaq	N	–kkap, –kkat
ingut¦sigaq	N	{–ikkap, –sikkap}, {–ikkat, –sikkat}
ingutsilas¦oq	N	–up, –ut
ingutsilavoq	V	(no generation)
ingutsine¦q	N	–rup, –rit
ingutsis¦oq	N	–up, –ut
ingutsivoq	V	(no generation)
inguvoq	V	(no generation)
ini	N	–p, –t
inigaqartart¦oq	N	–up, –ut
inigineqarsinnaas¦oq	N	–up, –ut
inigineqart¦oq	N	–up, –ut
inigisa¦q	N	–p, –t
inikilliorpoq	V	(no generation)
inikillisippaa	V	(no generation)
inikillivoq	V	(no generation)
inikippoq	V	(no generation)
inikitsuuvoq	V	(no generation)
inikkuminarpoq	V	(no generation)
iniler¦soq	N	{–sup, –tup}, {–sut, –tut}
inilia¦q	N	–p, –t
inil¦ik	N	{–iup, –lip, –lup}, –lit
iniliorpoq	V	(no generation)
inilippoq	V	(no generation)
inilissivoq	V	(no generation)
inilukkunnaarpoq	V	(no generation)
inilulluinnarpoq	V	(no generation)
iniluppoq	V	(no generation)
inilussivoq	V	(no generation)
inimiut¦aq	N	{–ap, –tap}, {–at, –tat}
ininnguaat	N	–ip, –it
inioqqaagajuppoq	V	(no generation)
inioqqaasaannarpoq	V	(no generation)
inioqqaavi¦k	N	–up, –it
inioqqaa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
inioqqaavoq	V	(no generation)
inioqqaserpaa	V	(no generation)
inioqqasersorpaa	V	(no generation)
inioqqat	N	–ip, –it
inioqqavi¦k	N	–up, –it
inioraavi¦k	N	–up, –it
inipalaarpoq	V	(no generation)
inisimaffi¦k	N	–up, –it
inisimas¦oq	N	–up, –ut
inisimasoraa	V	(no generation)
inisimmaveeruppoq	V	(no generation)
inisimmavigisa¦q	N	–p, –t
inisimmavi¦k	N	–up, –it
inisimmavikippoq	V	(no generation)
inisimmavissaaruppoq	V	(no generation)
inisivi¦k	N	–up, –it
inisivoq	V	(no generation)
inissaaleqine¦q	N	–rup, –rit
inissaa¦leqineq	N	{–leqinerup, –rleqinerup}, {–leqinerit, –rleqinerit}
inissaaleqis¦oq	N	–up, –ut
inissaa¦leqisoq	N	{–leqisup, –rleqisup}, {–leqisut, –rleqisut}
inissaaleqivoq	V	(no generation)
inissaanna¦q	N	–ap, –at
inissaanngits¦oq	N	–up, –ut
inissaarukkallarsimas¦oq	N	–up, –ut
inissaarukkallarsimavoq	V	(no generation)
inissaaruppoq	V	(no generation)
inissaasuatippaa	V	(no generation)
inissaasuatitaavoq	V	(no generation)
inissaasuavoq	V	(no generation)
inissakilliorne¦q	N	–rup, –rit
inissa¦q	N	–p, –t
inissaqarpoq	V	(no generation)
inissaqartippaa	V	(no generation)
inissaqartitsine¦q	N	–rup, –rit
inissarsiorpaa	V	(no generation)
inissarsiorpoq	V	(no generation)
inissarsiort¦oq	N	–up, –ut
inissarsiuussisarfi¦k	N	–up, –it
inissarsivaa	V	(no generation)
inissarsivoq	V	(no generation)
inisseeqqinne¦q	N	–rup, –rit
inissiaat	N	–ip, –it
inissiaa¦tileqatigiiffik	N	{–tileqatigiiffiup, –seqatigiiffiup}, {–tileqatigiiffiit, –seqatigiiffiit}
inissialiorfissa¦q	N	–p, –t
inissialiortit¦erneq	N	{–ernerup, –sernerup}, {–ernerit, –sernerit}
inissia¦q	N	–p, –t
inissiaqarfi¦k	N	–up, –it
inissiffigaa	V	(no generation)
inissiffissaaruppoq	V	(no generation)
inissiine¦q	N	–rup, –rit
inissiisarfi¦k	N	–up, –it
inissiisarfimmiittussanngortitsine¦q	N	–rup, –rit
inissii¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
inissinneqarne¦q	N	–rup, –rit
inissinneqart¦oq	N	–up, –ut
inissiorpoq	V	(no generation)
inissippaa	V	(no generation)
inissippoq	V	(no generation)
inissisimaffi¦k	N	–up, –it
inissis¦imaffik	N	{–imaffiup, –simaffiup}, {–imaffiit, –simaffiit}
inissisimane¦q	N	–rup, –rit
inissis¦imaneq	N	{–imanerup, –simanerup}, {–imanerit, –simanerit}
inissisimas¦oq	N	–up, –ut
inissis¦imasoq	N	{–imasup, –simasup}, {–imasut, –simasut}
inissitaavoq	V	(no generation)
inissita¦q	N	–p, –t
inissititerne¦q	N	–rup, –rit
inissit¦itigaq	N	{–itikkap, –sitikkap}, {–itikkat, –sitikkat}
inissitsiterine¦q	N	–rup, –rit
initaarpoq	V	(no generation)
inital¦ik	N	{–iup, –lip, –lup}, –lit
init¦ooq	N	–uup, –uut
initoorsu¦aq	N	–up, –it
initoqaaq	V	(no generation)
inittorneruvoq	V	(no generation)
inittorpaa	V	(no generation)
inittorpoq	V	(no generation)
inittorsarpaa	V	(no generation)
inittortippaa	V	(no generation)
inituallaaqaaq	V	(no generation)
initunaarpaa	V	(no generation)
initunersaavoq	V	(no generation)
initunersa¦q	N	–p, –t
initussu¦seq	N	–tsip, –tsit
inituvoq	V	(no generation)
inivaa	V	(no generation)
innaallagi¦aq	N	–ssap, –ssat
innaallagiaqarne¦q	N	–rup, –rit
innaallagisseris¦oq	N	–up, –ut
innaallagissiorfi¦k	N	–up, –it
innaallanne¦q	N	–rup, –rit
innaallappoq	V	(no generation)
innaallassaat	N	–ip, –it
innaallattaat	N	–ip, –it
innaallattarpoq	V	(no generation)
innaaluttuarpoq	V	(no generation)
Innaangane¦q	N	–rup, –rit
innaannaavoq	V	(no generation)
innaanna¦q	N	–ap, –at
innaannarsu¦aq	N	–up, –it
innaappaa	V	(no generation)
innaaqqilluinnarpoq	V	(no generation)
innaaqqippoq	V	(no generation)
innaaqqissuinnaavoq	V	(no generation)
innaarsuinnaavoq	V	(no generation)
Innaarsuit	N, pl.	-
innaarsu¦k	N	–up, –it
innaarsussu¦aq	N	–up, –it
innaarsutta¦q	N	–p, –t
innaassaavoq	V	(no generation)
innaassivoq	V	(no generation)
innajaallusivoq	V	(no generation)
innajaalluvoq	V	(no generation)
innajaanngilaq	V	(no generation)
innajaarpoq	V	(no generation)
innajuatt¦oq	N	–up, –ut
innanganertuvoq	V	(no generation)
innangavoq	V	(no generation)
innanngavi¦k	N	–up, –it
innanngavissaaruppoq	V	(no generation)
innanngavissa¦q	N	–p, –t
innanngavissiorpoq	V	(no generation)
innanniarpoq	V	(no generation)
innanniut	N	–ip, –it
innanniut	N, pl.	-
innappoq	V	(no generation)
inna¦q	N	–ap, –at
innaqatsillaqqippoq	V	(no generation)
innaqatsine¦q	N	–rup, –rit
innaqatsivoq	V	(no generation)
innarlerneqanngits¦oq	N	–up, –ut
innarlerneqart¦oq	N	–up, –ut
innarlerpaa	V	(no generation)
innarlerpoq	V	(no generation)
innarlersippaa	V	(no generation)
innarligaane¦q	N	–rup, –rit
innarligassaannginne¦q	N	–rup, –rit
innarliine¦q	N	–rup, –rit
innarliis¦oq	N	–up, –ut
innarliivoq	V	(no generation)
innarliorpoq	V	(no generation)
innarlitsaaliugaanissa¦q	N	–p, –t
innarliuppoq	V	(no generation)
innarluippoq	V	(no generation)
innarluissu¦seq	N	–tsip, –tsit
innarluissut	N	–ip, –it
innarlui¦ssut	N, pl.	{–ssut, –ttut}
innarlu¦k	N	–up, –it
innarlulaarpoq	V	(no generation)
innarlummoorpoq	V	(no generation)
innarlunne¦q	N	–rup, –rit
innarluppoq	V	(no generation)
innarlutt¦oq	N	–up, –ut
innarluttuliorfigisaane¦q	N	–rup, –rit
innarluttuliorne¦q	N	–rup, –rit
innarluut	N	–ip, –it
innarluutaavoq	V	(no generation)
innarluuteqannginne¦q	N	–rup, –rit
innarluuteqanngits¦oq	N	–up, –ut
innarluuteqarne¦q	N	–rup, –rit
innarluutigaa	V	(no generation)
innarluutil¦ik	N	{–iup, –lip, –lup}, –lit
innarluutillit	N, pl.	-
innarnerliorpoq	V	(no generation)
innarpoq	V	(no generation)
innarsiorpoq	V	(no generation)
innarsu¦aq	N	–up, –it
innartarfi¦k	N	–up, –it
innartippaa	V	(no generation)
innartorne¦q	N	–rup, –rit
innartorpoq	V	(no generation)
innarumagaluarpoq	V	(no generation)
innatsia¦q	N	–ap, –at
innatsia¦q	N	–p, –t
innattaa¦q	N	–p, –t
innattaat	N	–ip, –it
innattaat	N, pl.	-
innattarfi¦k	N	–up, –it
innavissu¦aq	N	–up, –it
inne¦q	N	–rup, –rit
innerfi¦k	N	–up, –it
innerituallaarpoq	V	(no generation)
innerivoq	V	(no generation)
innerpaa	V	(no generation)
innerpoq	V	(no generation)
innersa¦q	N	–p, –t
innersivoq	V	(no generation)
innersorpaa	V	(no generation)
innersu¦aq	N	–up, –it
innersuivoq	V	(no generation)
innersuuppaa	V	(no generation)
innersuussa¦q	N	–p, –t
innersuussiffi¦k	N	–up, –it
inner¦suussiffik	N	{–suussiffiup, –tuussiffiup}, {–suussiffiit, –tuussiffiit}
innersuussine¦q	N	–rup, –rit
inner¦suussineq	N	{–suussinerup, –tuussinerup}, {–suussinerit, –tuussinerit}
innersuussinissa¦q	N	–p, –t
inner¦suussinissaq	N	{–suussinissap, –tuussinissap}, {–suussinissat, –tuussinissat}
innersuussissut	N	–ip, –it
inner¦suussissut	N	{–suussissutip, –tuussissutip}, {–suussissutit, –tuussissutit}
innersuussivoq	V	(no generation)
innersuussut	N	–ip, –it
innersu¦ussut	N	{–aassutip, –ussutip}, {–aassutit, –ussutit}
inner¦suussut	N	{–suussutip, –tuussutip}, {–suussutit, –tuussutit}
innersuussuteqarne¦q	N	–rup, –rit
innersu¦ussuteqarneq	N	{–aassuteqarnerup, –ussuteqarnerup}, {–aassuteqarnerit, –ussuteqarnerit}
inner¦suussuteqarneq	N	{–suussuteqarnerup, –tuussuteqarnerup}, {–suussuteqarnerit, –tuussuteqarnerit}
innersuussuteqarpoq	V	(no generation)
innersuussutigaa	V	(no generation)
innersuussutigisa¦q	N	–p, –t
innersu¦ussutigisaq	N	{–aassutigisap, –ussutigisap}, {–aassutigisat, –ussutigisat}
inner¦suussutigisaq	N	{–suussutigisap, –tuussutigisap}, {–suussutigisat, –tuussutigisat}
innersuussutissa¦q	N	–p, –t
innersu¦ussutissaq	N	{–aassutissap, –ussutissap}, {–aassutissat, –ussutissat}
inner¦suussutissaq	N	{–suussutissap, –tuussutissap}, {–suussutissat, –tuussutissat}
innersuut	N	–ip, –it
inner¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
innertaarne¦q	N	–rup, –rit
inner¦taarneq	N	{–saarnerup, –taarnerup}, {–saarnerit, –taarnerit}
inneruulaa¦raq	N	–qqap, –qqat
inneruulanippoq	V	(no generation)
inneruula¦q	N	–p, –t
inneruulavoq	V	(no generation)
i¦nnga	Pron	–ssuma, {–kku, –kkua}
inngaallappoq	V	(no generation)
inngaaluppoq	V	(no generation)
innga¦neq	N	{–nerup, –rnup}, {–nerit, –rnit}
innganersiorpaa	V	(no generation)
innganersiorpoq	V	(no generation)
inngasuppoq	V	(no generation)
inngeerulluinnarpoq	V	(no generation)
inngeeruppoq	V	(no generation)
inng¦eq	N	–ip, –it
inngerpoq	V	(no generation)
inngersuuvoq	V	(no generation)
inngertaarpoq	V	(no generation)
inngerusiorpoq	V	(no generation)
inngerut	N	–ip, –it
inngerut	N, pl.	-
inngiagaa	V	(no generation)
inngianaqaaq	V	(no generation)
inngianarpoq	V	(no generation)
inngiarpaa	V	(no generation)
inngiartaannarpoq	V	(no generation)
inngiasuppoq	V	(no generation)
inngigeqqissaarpoq	V	(no generation)
inngigilluinnarpoq	V	(no generation)
inngigillu¦innartoq	N	{–aannartup, –innartup}, {–aannartut, –innartut}
inngigippoq	V	(no generation)
inngigi¦ssaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
inngigissaavoq	V	(no generation)
inngigissarpaa	V	(no generation)
inngigi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
inngi¦k	N	–up, –it
inngikippoq	V	(no generation)
Inngikitsul¦ik	N	{–iup, –lip, –lup}, –lit
Inngikitsul¦ik	Prop	{–iup, –lip, –lup}
inngikitsul¦ik	N	{–iup, –lip, –lup}, –lit
inngikuj¦ooq	N	–uup, –uut
inngikujoorsu¦aq	N	–up, –it
inngikujuul¦ik	N	{–iup, –lip, –lup}, –lit
inngili	N	–p, –t
inngiliune¦q	N	–rup, –rit
inngilluppoq	V	(no generation)
inngippaa	V	(no generation)
inngitt¦ooq	N	–uup, –uut
inngiulaarpoq	V	(no generation)
inng¦oq	N	–up, –ut
inniarpoq	V	(no generation)
inniffigaa	V	(no generation)
inniffi¦k	N	–up, –it
innigiarpoq	V	(no generation)
innikulu¦k	N	–up, –it
innimigaa	V	(no generation)
innimiginninne¦q	N	–rup, –rit
innimiginnittussaane¦q	N	–rup, –rit
innimiilliorne¦q	N	–rup, –rit
innimiilliorpoq	V	(no generation)
innimiippoq	V	(no generation)
innimiiserpoq	V	(no generation)
inniminarpoq	V	(no generation)
inniminart¦oq	N	–up, –ut
inniminassu¦seq	N	–tsip, –tsit
inniminnerpaa	V	(no generation)
inniminni¦gaq	N	–kkap, –kkat
inniminniine¦q	N	–rup, –rit
inniminniis¦oq	N	–up, –ut
inniminniivoq	V	(no generation)
innimisunnarpoq	V	(no generation)
innimisuppoq	V	(no generation)
innimittart¦oq	N	–up, –ut
inningiannaqaaq	V	(no generation)
inningiappoq	V	(no generation)
inninnguuju¦k	N	–up, –it
innippoq	V	(no generation)
innisalersorpaa	V	(no generation)
inni¦saq	N	–tsap, –tsat
innissiaavoq	V	(no generation)
innissia¦q	N	–p, –t
innitsat	N, pl.	-
innitsersorpaa	V	(no generation)
inniuserpoq	V	(no generation)
inniut	N	–ip, –it
inniut	N, pl.	-
inniutaavoq	V	(no generation)
innorluppoq	V	(no generation)
innorlutt¦oq	N	–up, –ut
innuarsaalers¦oq	N	–up, –ut
innuarsaaler¦soq	N	{–sup, –tup}, {–sut, –tut}
innuarsaarpoq	V	(no generation)
innuffi¦k	N	–up, –it
innunniaavoq	V	(no generation)
innunnia¦q	N	–p, –t
innuppoq	V	(no generation)
innuttaane¦q	N	–rup, –rit
innuttaaqatigiinnilerine¦q	N	–rup, –rit
innu¦ttaaqatigiinnilerineq	N	{–ssaaqatigiinnilerinerup, –ttaaqatigiinnilerinerup}, {–ssaaqatigiinnilerinerit, –ttaaqatigiinnilerinerit}
innuttaas¦oq	N	–up, –ut
innuttaassu¦seq	N	–tsip, –tsit
innu¦ttaassuseq	N	{–ssaassutsip, –ttaassutsip}, {–ssaassutsit, –ttaassutsit}
innuttaassuseqarne¦q	N	–rup, –rit
innu¦ttaassuseqarneq	N	{–ssaassuseqarnerup, –ttaassuseqarnerup}, {–ssaassuseqarnerit, –ttaassuseqarnerit}
innuttaasulerine¦q	N	–rup, –rit
innuttaasut	N, pl.	-
innuttaatitaane¦q	N	–rup, –rit
innuttaavoq	V	(no generation)
innuttal¦ik	N	{–iup, –lip, –lup}, –lit
innuttalissu¦aq	N	–up, –it
innutta¦q	N	–p, –t
innuttaraa	V	(no generation)
innuttassarsivoq	V	(no generation)
